economy_code,economy,year,variant,variable,value,percent,source
01_AUS,Australia,2046.0,High,population_1jan,33277.527,0.009636433787700405,UN DESA
01_AUS,Australia,2047.0,High,population_1jan,33602.152,0.009755081860500114,UN DESA
01_AUS,Australia,2048.0,High,population_1jan,33915.487,0.009324849194182638,UN DESA
01_AUS,Australia,2049.0,High,population_1jan,34242.747,0.009649279103673303,UN DESA
01_AUS,Australia,2050.0,High,population_1jan,34560.236,0.00927171526279702,UN DESA
01_AUS,Australia,2051.0,High,population_1jan,34880.54,0.009267992267182557,UN DESA
01_AUS,Australia,2052.0,High,population_1jan,35202.118,0.009219410020601781,UN DESA
01_AUS,Australia,2053.0,High,population_1jan,35522.34,0.009096668558408627,UN DESA
01_AUS,Australia,2054.0,High,population_1jan,35847.251,0.009146666576582474,UN DESA
01_AUS,Australia,2055.0,High,population_1jan,36180.222,0.009288606258817556,UN DESA
01_AUS,Australia,2056.0,High,population_1jan,36519.705,0.009383109921216048,UN DESA
01_AUS,Australia,2057.0,High,population_1jan,36859.268,0.009298076202970185,UN DESA
01_AUS,Australia,2058.0,High,population_1jan,37205.237,0.00938621461500544,UN DESA
01_AUS,Australia,2059.0,High,population_1jan,37564.374,0.009652861504416688,UN DESA
01_AUS,Australia,2060.0,High,population_1jan,37918.153,0.009417939455080404,UN DESA
01_AUS,Australia,2061.0,High,population_1jan,38277.338,0.00947263966153633,UN DESA
01_AUS,Australia,2062.0,High,population_1jan,38646.329,0.009639933686088398,UN DESA
01_AUS,Australia,2063.0,High,population_1jan,39021.506,0.0097079595839491,UN DESA
01_AUS,Australia,2064.0,High,population_1jan,39404.423,0.00981297338959708,UN DESA
01_AUS,Australia,2065.0,High,population_1jan,39781.341,0.009565372902427649,UN DESA
01_AUS,Australia,2066.0,High,population_1jan,40169.046,0.0097459007226528,UN DESA
01_AUS,Australia,2067.0,High,population_1jan,40569.588,0.00997140932846663,UN DESA
01_AUS,Australia,2068.0,High,population_1jan,40975.319,0.01000086567307501,UN DESA
01_AUS,Australia,2069.0,High,population_1jan,41385.911,0.01002047110359272,UN DESA
01_AUS,Australia,2070.0,High,population_1jan,41798.472,0.009968634011705113,UN DESA
01_AUS,Australia,2071.0,High,population_1jan,42208.991,0.009821387729197273,UN DESA
01_AUS,Australia,2072.0,High,population_1jan,42615.673,0.009634961423266475,UN DESA
01_AUS,Australia,2073.0,High,population_1jan,43026.162,0.009632348173874705,UN DESA
01_AUS,Australia,2074.0,High,population_1jan,43441.914,0.009662772152440713,UN DESA
01_AUS,Australia,2075.0,High,population_1jan,43863.696,0.009709102596170194,UN DESA
01_AUS,Australia,2076.0,High,population_1jan,44286.359,0.009635827313776657,UN DESA
01_AUS,Australia,2077.0,High,population_1jan,44709.813,0.009561725315915037,UN DESA
01_AUS,Australia,2078.0,High,population_1jan,45141.559,0.00965662728224781,UN DESA
01_AUS,Australia,2079.0,High,population_1jan,45574.464,0.00958994349309017,UN DESA
01_AUS,Australia,2080.0,High,population_1jan,46009.331,0.009541900481813581,UN DESA
01_AUS,Australia,2081.0,High,population_1jan,46446.674,0.009505528345978398,UN DESA
01_AUS,Australia,2082.0,High,population_1jan,46897.006,0.00969567810173011,UN DESA
01_AUS,Australia,2083.0,High,population_1jan,47343.81,0.00952734594613558,UN DESA
01_AUS,Australia,2084.0,High,population_1jan,47801.764,0.009672943516797705,UN DESA
01_AUS,Australia,2085.0,High,population_1jan,48252.029,0.00941942226232495,UN DESA
01_AUS,Australia,2086.0,High,population_1jan,48708.463,0.009459374236884477,UN DESA
01_AUS,Australia,2087.0,High,population_1jan,49176.361,0.009606092477194128,UN DESA
01_AUS,Australia,2088.0,High,population_1jan,49656.367,0.00976090931169149,UN DESA
01_AUS,Australia,2089.0,High,population_1jan,50153.774,0.010016983320588091,UN DESA
01_AUS,Australia,2090.0,High,population_1jan,50648.844,0.009871041808339198,UN DESA
01_AUS,Australia,2091.0,High,population_1jan,51157.15,0.010035885517940102,UN DESA
01_AUS,Australia,2092.0,High,population_1jan,51671.923,0.01006258167235674,UN DESA
01_AUS,Australia,2093.0,High,population_1jan,52188.062,0.009988770884334919,UN DESA
01_AUS,Australia,2094.0,High,population_1jan,52707.183,0.009947121623332222,UN DESA
01_AUS,Australia,2095.0,High,population_1jan,53218.946,0.009709549455526822,UN DESA
01_AUS,Australia,2096.0,High,population_1jan,53742.202,0.00983213760001922,UN DESA
01_AUS,Australia,2097.0,High,population_1jan,54278.88,0.009986155758932247,UN DESA
01_AUS,Australia,2098.0,High,population_1jan,54825.705,0.010074360414216388,UN DESA
01_AUS,Australia,2099.0,High,population_1jan,55363.527,0.009809668658159465,UN DESA
01_AUS,Australia,2100.0,High,population_1jan,55899.711,0.009684787603940093,UN DESA
02_BD,Brunei Darussalam,1950.0,Estimates,population_1jan,46.859,,UN DESA
02_BD,Brunei Darussalam,1951.0,Estimates,population_1jan,49.736,0.06139695682793045,UN DESA
02_BD,Brunei Darussalam,1952.0,Estimates,population_1jan,52.644,0.058468714814219114,UN DESA
02_BD,Brunei Darussalam,1953.0,Estimates,population_1jan,55.822,0.06036775321024246,UN DESA
02_BD,Brunei Darussalam,1954.0,Estimates,population_1jan,59.295,0.06221561391566044,UN DESA
02_BD,Brunei Darussalam,1955.0,Estimates,population_1jan,63.123,0.06455856311662012,UN DESA
02_BD,Brunei Darussalam,1956.0,Estimates,population_1jan,67.298,0.06614070940861505,UN DESA
02_BD,Brunei Darussalam,1957.0,Estimates,population_1jan,71.798,0.06686677167226374,UN DESA
02_BD,Brunei Darussalam,1958.0,Estimates,population_1jan,76.53,0.06590712833226542,UN DESA
02_BD,Brunei Darussalam,1959.0,Estimates,population_1jan,81.415,0.06383117731608534,UN DESA
02_BD,Brunei Darussalam,1960.0,Estimates,population_1jan,86.269,0.059620463059632645,UN DESA
02_BD,Brunei Darussalam,1961.0,Estimates,population_1jan,90.424,0.048163303156406156,UN DESA
02_BD,Brunei Darussalam,1962.0,Estimates,population_1jan,94.611,0.04630407856321317,UN DESA
02_BD,Brunei Darussalam,1963.0,Estimates,population_1jan,98.827,0.04456141463466179,UN DESA
02_BD,Brunei Darussalam,1964.0,Estimates,population_1jan,103.492,0.047203699393890464,UN DESA
02_BD,Brunei Darussalam,1965.0,Estimates,population_1jan,108.352,0.046960151509295445,UN DESA
02_BD,Brunei Darussalam,1966.0,Estimates,population_1jan,113.325,0.04589670702894266,UN DESA
02_BD,Brunei Darussalam,1967.0,Estimates,population_1jan,118.424,0.04499448488859481,UN DESA
02_BD,Brunei Darussalam,1968.0,Estimates,population_1jan,123.611,0.04380024319394704,UN DESA
02_BD,Brunei Darussalam,1969.0,Estimates,population_1jan,128.834,0.04225352112676051,UN DESA
02_BD,Brunei Darussalam,1970.0,Estimates,population_1jan,134.057,0.04054054054054035,UN DESA
02_BD,Brunei Darussalam,1971.0,Estimates,population_1jan,136.22,0.016134927680016897,UN DESA
02_BD,Brunei Darussalam,1972.0,Estimates,population_1jan,139.622,0.02497430626927044,UN DESA
02_BD,Brunei Darussalam,1973.0,Estimates,population_1jan,144.756,0.03677070948704353,UN DESA
02_BD,Brunei Darussalam,1974.0,Estimates,population_1jan,149.983,0.036109038658155734,UN DESA
02_BD,Brunei Darussalam,1975.0,Estimates,population_1jan,155.329,0.03564403965782792,UN DESA
02_BD,Brunei Darussalam,1976.0,Estimates,population_1jan,160.811,0.03529283005749084,UN DESA
02_BD,Brunei Darussalam,1977.0,Estimates,population_1jan,166.402,0.03476752212224277,UN DESA
02_BD,Brunei Darussalam,1978.0,Estimates,population_1jan,172.152,0.03455487313854411,UN DESA
02_BD,Brunei Darussalam,1979.0,Estimates,population_1jan,177.616,0.03173939309447471,UN DESA
02_BD,Brunei Darussalam,1980.0,Estimates,population_1jan,183.228,0.031596252589856766,UN DESA
02_BD,Brunei Darussalam,1981.0,Estimates,population_1jan,188.994,0.031468989455760044,UN DESA
02_BD,Brunei Darussalam,1982.0,Estimates,population_1jan,194.96,0.031567139697556534,UN DESA
02_BD,Brunei Darussalam,1983.0,Estimates,population_1jan,201.369,0.032873409930242126,UN DESA
02_BD,Brunei Darussalam,1984.0,Estimates,population_1jan,208.113,0.03349075577670835,UN DESA
02_BD,Brunei Darussalam,1985.0,Estimates,population_1jan,215.208,0.03409205575816987,UN DESA
02_BD,Brunei Darussalam,1986.0,Estimates,population_1jan,222.631,0.034492212185420534,UN DESA
02_BD,Brunei Darussalam,1987.0,Estimates,population_1jan,230.359,0.03471214700558334,UN DESA
02_BD,Brunei Darussalam,1988.0,Estimates,population_1jan,237.361,0.030396034016469953,UN DESA
02_BD,Brunei Darussalam,1989.0,Estimates,population_1jan,244.465,0.02992909534422261,UN DESA
02_BD,Brunei Darussalam,1990.0,Estimates,population_1jan,251.663,0.029443887673082036,UN DESA
02_BD,Brunei Darussalam,1991.0,Estimates,population_1jan,258.922,0.028844128854857543,UN DESA
02_BD,Brunei Darussalam,1992.0,Estimates,population_1jan,266.271,0.028383065170205724,UN DESA
02_BD,Brunei Darussalam,1993.0,Estimates,population_1jan,273.408,0.026803519722388147,UN DESA
02_BD,Brunei Darussalam,1994.0,Estimates,population_1jan,280.535,0.02606726942883908,UN DESA
02_BD,Brunei Darussalam,1995.0,Estimates,population_1jan,287.648,0.025355125028962533,UN DESA
02_BD,Brunei Darussalam,1996.0,Estimates,population_1jan,294.743,0.024665563466458984,UN DESA
02_BD,Brunei Darussalam,1997.0,Estimates,population_1jan,301.808,0.023970034911770632,UN DESA
02_BD,Brunei Darussalam,1998.0,Estimates,population_1jan,308.875,0.023415548958278132,UN DESA
02_BD,Brunei Darussalam,1999.0,Estimates,population_1jan,315.896,0.02273087818696884,UN DESA
02_BD,Brunei Darussalam,2000.0,Estimates,population_1jan,322.927,0.022257325195633948,UN DESA
02_BD,Brunei Darussalam,2001.0,Estimates,population_1jan,329.921,0.02165814564901658,UN DESA
02_BD,Brunei Darussalam,2002.0,Estimates,population_1jan,336.769,0.02075648412801856,UN DESA
02_BD,Brunei Darussalam,2003.0,Estimates,population_1jan,343.429,0.01977616704625418,UN DESA
02_BD,Brunei Darussalam,2004.0,Estimates,population_1jan,349.845,0.018682173025574622,UN DESA
02_BD,Brunei Darussalam,2005.0,Estimates,population_1jan,355.976,0.017524903886006582,UN DESA
02_BD,Brunei Darussalam,2006.0,Estimates,population_1jan,361.855,0.0165151583252805,UN DESA
02_BD,Brunei Darussalam,2007.0,Estimates,population_1jan,367.47,0.015517265202912744,UN DESA
02_BD,Brunei Darussalam,2008.0,Estimates,population_1jan,374.275,0.01851851851851838,UN DESA
02_BD,Brunei Darussalam,2009.0,Estimates,population_1jan,381.311,0.018799011422082623,UN DESA
02_BD,Brunei Darussalam,2010.0,Estimates,population_1jan,388.594,0.019099894836498432,UN DESA
02_BD,Brunei Darussalam,2011.0,Estimates,population_1jan,396.07,0.01923858834670633,UN DESA
02_BD,Brunei Darussalam,2012.0,Estimates,population_1jan,402.707,0.016757138889590184,UN DESA
02_BD,Brunei Darussalam,2013.0,Estimates,population_1jan,408.406,0.014151728179544909,UN DESA
02_BD,Brunei Darussalam,2014.0,Estimates,population_1jan,413.998,0.013692257214634518,UN DESA
02_BD,Brunei Darussalam,2015.0,Estimates,population_1jan,419.503,0.013297165686790846,UN DESA
02_BD,Brunei Darussalam,2016.0,Estimates,population_1jan,424.92,0.012912899311804837,UN DESA
02_BD,Brunei Darussalam,2017.0,Estimates,population_1jan,430.208,0.012444695472088929,UN DESA
02_BD,Brunei Darussalam,2018.0,Estimates,population_1jan,435.336,0.011919815531092004,UN DESA
02_BD,Brunei Darussalam,2019.0,Estimates,population_1jan,440.283,0.011363636363636465,UN DESA
02_BD,Brunei Darussalam,2020.0,Estimates,population_1jan,445.077,0.01088845129155569,UN DESA
02_BD,Brunei Darussalam,2021.0,Estimates,population_1jan,449.73,0.010454370816735059,UN DESA
02_BD,Brunei Darussalam,2022.0,Estimates,population_1jan,453.711,0.008851977853378656,UN DESA
02_BD,Brunei Darussalam,2023.0,Estimates,population_1jan,457.028,0.007310821205569251,UN DESA
02_BD,Brunei Darussalam,2024.0,High,population_1jan,460.869,0.00840429908014384,UN DESA
02_BD,Brunei Darussalam,2025.0,High,population_1jan,465.459,0.00995944617667921,UN DESA
02_BD,Brunei Darussalam,2026.0,High,population_1jan,469.851,0.009435847195993663,UN DESA
02_BD,Brunei Darussalam,2027.0,High,population_1jan,474.102,0.009047549116634857,UN DESA
02_BD,Brunei Darussalam,2028.0,High,population_1jan,478.356,0.00897275269878639,UN DESA
02_BD,Brunei Darussalam,2029.0,High,population_1jan,482.383,0.008418416409536,UN DESA
02_BD,Brunei Darussalam,2030.0,High,population_1jan,486.713,0.008976269893425037,UN DESA
02_BD,Brunei Darussalam,2031.0,High,population_1jan,491.022,0.008853266709539342,UN DESA
02_BD,Brunei Darussalam,2032.0,High,population_1jan,495.165,0.008437503818566228,UN DESA
02_BD,Brunei Darussalam,2033.0,High,population_1jan,498.989,0.00772267829915263,UN DESA
02_BD,Brunei Darussalam,2034.0,High,population_1jan,502.809,0.007655479379305108,UN DESA
02_BD,Brunei Darussalam,2035.0,High,population_1jan,506.892,0.008120379706807013,UN DESA
02_BD,Brunei Darussalam,2036.0,High,population_1jan,510.908,0.007922792231875864,UN DESA
02_BD,Brunei Darussalam,2037.0,High,population_1jan,514.712,0.00744556749943226,UN DESA
02_BD,Brunei Darussalam,2038.0,High,population_1jan,518.482,0.007324484371842965,UN DESA
02_BD,Brunei Darussalam,2039.0,High,population_1jan,522.405,0.007566318599295574,UN DESA
02_BD,Brunei Darussalam,2040.0,High,population_1jan,526.026,0.0069314037959054,UN DESA
02_BD,Brunei Darussalam,2041.0,High,population_1jan,529.485,0.006575720591758039,UN DESA
02_BD,Brunei Darussalam,2042.0,High,population_1jan,532.952,0.006547871988819232,UN DESA
02_BD,Brunei Darussalam,2043.0,High,population_1jan,536.238,0.0061656584457887575,UN DESA
02_BD,Brunei Darussalam,2044.0,High,population_1jan,539.406,0.005907824510757997,UN DESA
02_BD,Brunei Darussalam,2045.0,High,population_1jan,542.465,0.005671052973085455,UN DESA
02_BD,Brunei Darussalam,2046.0,High,population_1jan,545.632,0.005838164674218493,UN DESA
02_BD,Brunei Darussalam,2047.0,High,population_1jan,548.544,0.005336930385314798,UN DESA
02_BD,Brunei Darussalam,2048.0,High,population_1jan,551.384,0.005177342200443524,UN DESA
02_BD,Brunei Darussalam,2049.0,High,population_1jan,554.148,0.005012840416116493,UN DESA
02_BD,Brunei Darussalam,2050.0,High,population_1jan,556.827,0.00483444855886872,UN DESA
02_BD,Brunei Darussalam,2051.0,High,population_1jan,559.398,0.004617233000554943,UN DESA
02_BD,Brunei Darussalam,2052.0,High,population_1jan,561.877,0.004431549630137921,UN DESA
02_BD,Brunei Darussalam,2053.0,High,population_1jan,564.121,0.00399375664068824,UN DESA
02_BD,Brunei Darussalam,2054.0,High,population_1jan,566.282,0.0038307384408664547,UN DESA
02_BD,Brunei Darussalam,2055.0,High,population_1jan,568.484,0.00388852197315126,UN DESA
02_BD,Brunei Darussalam,2056.0,High,population_1jan,570.58,0.00368699910639525,UN DESA
02_BD,Brunei Darussalam,2057.0,High,population_1jan,572.723,0.0037558274036944006,UN DESA
02_BD,Brunei Darussalam,2058.0,High,population_1jan,574.758,0.0035532011111829576,UN DESA
