economy_code,economy,year,variable,value,source,percent
01_AUS,Australia,1990,Capital stock,3209897.8799290387,WDI and PWT calculation,
01_AUS,Australia,1991,Capital stock,3241658.6589730615,WDI and PWT calculation,0.009894638468911365
01_AUS,Australia,1992,Capital stock,3194702.3399404967,WDI and PWT calculation,-0.014485275586492596
01_AUS,Australia,1993,Capital stock,3269648.9715231406,WDI and PWT calculation,0.023459660277470373
01_AUS,Australia,1994,Capital stock,3361182.7214058777,WDI and PWT calculation,0.02799497765048975
01_AUS,Australia,1995,Capital stock,3448704.642123038,WDI and PWT calculation,0.0260390249419562
01_AUS,Australia,1996,Capital stock,3539685.5882801856,WDI and PWT calculation,0.02638119398393579
01_AUS,Australia,1997,Capital stock,3618952.593968984,WDI and PWT calculation,0.022393798463696823
01_AUS,Australia,1998,Capital stock,3713698.16689125,WDI and PWT calculation,0.026180385197684064
01_AUS,Australia,1999,Capital stock,3870166.47047785,WDI and PWT calculation,0.04213274653862897
01_AUS,Australia,2000,Capital stock,4029636.3295536186,WDI and PWT calculation,0.041204909476691975
01_AUS,Australia,2001,Capital stock,4055167.2217895496,WDI and PWT calculation,0.006335780737503738
01_AUS,Australia,2002,Capital stock,4212083.822908463,WDI and PWT calculation,0.038695469887346734
01_AUS,Australia,2003,Capital stock,4299559.029608603,WDI and PWT calculation,0.020767679461739075
01_AUS,Australia,2004,Capital stock,4482319.629141826,WDI and PWT calculation,0.04250682413583706
01_AUS,Australia,2005,Capital stock,4650882.519740263,WDI and PWT calculation,0.037606173710264645
01_AUS,Australia,2006,Capital stock,4757938.92073421,WDI and PWT calculation,0.023018513269160268
01_AUS,Australia,2007,Capital stock,4933821.0109843705,WDI and PWT calculation,0.03696602524334636
01_AUS,Australia,2008,Capital stock,5179907.517135421,WDI and PWT calculation,0.0498774693291828
01_AUS,Australia,2009,Capital stock,5324474.609806161,WDI and PWT calculation,0.02790920343510095
01_AUS,Australia,2010,Capital stock,5473220.512650328,WDI and PWT calculation,0.027936259207663294
01_AUS,Australia,2011,Capital stock,5579192.6585253775,WDI and PWT calculation,0.019361936108752698
01_AUS,Australia,2012,Capital stock,5843307.971197058,WDI and PWT calculation,0.04733934259611838
01_AUS,Australia,2013,Capital stock,6022326.709007116,WDI and PWT calculation,0.030636539900426252
01_AUS,Australia,2014,Capital stock,6203059.684433638,WDI and PWT calculation,0.030010489991553202
01_AUS,Australia,2015,Capital stock,6305359.386441025,WDI and PWT calculation,0.016491813268233457
01_AUS,Australia,2016,Capital stock,6468601.789678548,WDI and PWT calculation,0.02588946850334306
01_AUS,Australia,2017,Capital stock,6577618.49395307,WDI and PWT calculation,0.01685320998557538
01_AUS,Australia,2018,Capital stock,6760298.377382127,WDI and PWT calculation,0.02777295210979447
01_AUS,Australia,2019,Capital stock,7045508.502159561,WDI and PWT calculation,0.04218898469506316
01_AUS,Australia,2020,Capital stock,7025525.094107329,WDI and PWT calculation,-0.0028363329695942907
01_AUS,Australia,2021,Capital stock,7027074.30576847,WDI and PWT calculation,0.00022051186785176924
01_AUS,Australia,2022,Capital stock,7240002.559464331,WDI and PWT calculation,0.03030112454070233
01_AUS,Australia,2023,Capital stock,7565589.948001127,WDI and PWT calculation,0.04497061787791479
01_AUS,Australia,2024,Capital stock,7669496.345443953,WDI and PWT calculation,0.013734077336596595
01_AUS,Australia,2025,Capital stock,7773065.059257426,WDI and PWT calculation,0.013503978507662717
02_BD,Brunei Darussalam,1990,Capital stock,107119.5656696976,WDI and PWT calculation,
02_BD,Brunei Darussalam,1991,Capital stock,111524.38048755303,WDI and PWT calculation,0.04112054404176413
02_BD,Brunei Darussalam,1992,Capital stock,108718.57574078294,WDI and PWT calculation,-0.025158666961465403
02_BD,Brunei Darussalam,1993,Capital stock,115171.72934738347,WDI and PWT calculation,0.05935649508494989
02_BD,Brunei Darussalam,1994,Capital stock,118256.79949107465,WDI and PWT calculation,0.02678669636353148
02_BD,Brunei Darussalam,1995,Capital stock,120838.89274336863,WDI and PWT calculation,0.02183462822777371
02_BD,Brunei Darussalam,1996,Capital stock,133277.24213637013,WDI and PWT calculation,0.10293332809178768
02_BD,Brunei Darussalam,1997,Capital stock,151049.85657853412,WDI and PWT calculation,0.1333507068219415
02_BD,Brunei Darussalam,1998,Capital stock,146443.31145645893,WDI and PWT calculation,-0.03049685200912544
02_BD,Brunei Darussalam,1999,Capital stock,150244.9345812203,WDI and PWT calculation,0.025959691070572832
02_BD,Brunei Darussalam,2000,Capital stock,150405.77403574032,WDI and PWT calculation,0.0010705149891963028
02_BD,Brunei Darussalam,2001,Capital stock,148707.0674528832,WDI and PWT calculation,-0.011294158045112468
02_BD,Brunei Darussalam,2002,Capital stock,152444.1263445947,WDI and PWT calculation,0.025130338158914745
02_BD,Brunei Darussalam,2003,Capital stock,154614.92975496422,WDI and PWT calculation,0.014239993776227866
02_BD,Brunei Darussalam,2004,Capital stock,155480.34361075232,WDI and PWT calculation,0.0055972205087801985
02_BD,Brunei Darussalam,2005,Capital stock,156480.63687586298,WDI and PWT calculation,0.006433567368586024
02_BD,Brunei Darussalam,2006,Capital stock,157836.77920963484,WDI and PWT calculation,0.00866651849613631
02_BD,Brunei Darussalam,2007,Capital stock,155672.1954575782,WDI and PWT calculation,-0.013714064382812197
02_BD,Brunei Darussalam,2008,Capital stock,157621.33177627667,WDI and PWT calculation,0.012520773622863413
02_BD,Brunei Darussalam,2009,Capital stock,162260.29565040962,WDI and PWT calculation,0.029431066352854973
02_BD,Brunei Darussalam,2010,Capital stock,166652.49722159485,WDI and PWT calculation,0.027068862124152826
02_BD,Brunei Darussalam,2011,Capital stock,175090.3434678678,WDI and PWT calculation,0.050631381989153734
02_BD,Brunei Darussalam,2012,Capital stock,187959.62999474906,WDI and PWT calculation,0.07350083546579489
02_BD,Brunei Darussalam,2013,Capital stock,202797.78935553783,WDI and PWT calculation,0.07894333140155307
02_BD,Brunei Darussalam,2014,Capital stock,209510.26661852913,WDI and PWT calculation,0.03309936111395784
02_BD,Brunei Darussalam,2015,Capital stock,217321.0937134173,WDI and PWT calculation,0.03728135723825843
02_BD,Brunei Darussalam,2016,Capital stock,222984.68834454071,WDI and PWT calculation,0.026060952180702923
02_BD,Brunei Darussalam,2017,Capital stock,229737.2080586919,WDI and PWT calculation,0.03028243671923181
02_BD,Brunei Darussalam,2018,Capital stock,240964.64043583322,WDI and PWT calculation,0.048870761823974984
02_BD,Brunei Darussalam,2019,Capital stock,250740.449865638,WDI and PWT calculation,0.040569476966094475
02_BD,Brunei Darussalam,2020,Capital stock,258286.61350361485,WDI and PWT calculation,0.030095517663865312
02_BD,Brunei Darussalam,2021,Capital stock,262939.2777657754,WDI and PWT calculation,0.018013571044383392
02_BD,Brunei Darussalam,2022,Capital stock,267221.81398537697,WDI and PWT calculation,0.016287168109651695
02_BD,Brunei Darussalam,2023,Capital stock,270934.60455060645,WDI and PWT calculation,0.013894039973221028
02_BD,Brunei Darussalam,2024,Capital stock,281914.2757110537,WDI and PWT calculation,0.04052517093067154
02_BD,Brunei Darussalam,2025,Capital stock,283801.8669914867,WDI and PWT calculation,0.006695621481643821
03_CDA,Canada,1990,Capital stock,4465058.419233958,WDI and PWT calculation,
03_CDA,Canada,1991,Capital stock,4597222.862059326,WDI and PWT calculation,0.02959971189985966
03_CDA,Canada,1992,Capital stock,4714735.044739046,WDI and PWT calculation,0.025561558837954745
03_CDA,Canada,1993,Capital stock,4824519.81317897,WDI and PWT calculation,0.023285458758160127
03_CDA,Canada,1994,Capital stock,4949924.194690372,WDI and PWT calculation,0.025993132242682293
03_CDA,Canada,1995,Capital stock,5062817.889855259,WDI and PWT calculation,0.022807156377462334
03_CDA,Canada,1996,Capital stock,5186413.79016005,WDI and PWT calculation,0.02441247206470698
03_CDA,Canada,1997,Capital stock,5341336.418488207,WDI and PWT calculation,0.029870857705585507
03_CDA,Canada,1998,Capital stock,5497746.811383144,WDI and PWT calculation,0.029283007217734136
03_CDA,Canada,1999,Capital stock,5658040.247797324,WDI and PWT calculation,0.029156205608139585
03_CDA,Canada,2000,Capital stock,5822423.726983863,WDI and PWT calculation,0.02905307703502702
03_CDA,Canada,2001,Capital stock,5997571.300622913,WDI and PWT calculation,0.030081557415227778
03_CDA,Canada,2002,Capital stock,6168419.761207874,WDI and PWT calculation,0.02848627419689298
03_CDA,Canada,2003,Capital stock,6353361.991409677,WDI and PWT calculation,0.0299821084428904
03_CDA,Canada,2004,Capital stock,6564270.374133419,WDI and PWT calculation,0.033196342819582725
03_CDA,Canada,2005,Capital stock,6804186.668778306,WDI and PWT calculation,0.03654881364885276
03_CDA,Canada,2006,Capital stock,7060660.897912755,WDI and PWT calculation,0.037693590963826296
03_CDA,Canada,2007,Capital stock,7318152.959228914,WDI and PWT calculation,0.03646854947987643
03_CDA,Canada,2008,Capital stock,7571601.078830729,WDI and PWT calculation,0.03463279887887438
03_CDA,Canada,2009,Capital stock,7758231.528958408,WDI and PWT calculation,0.024648743136966633
03_CDA,Canada,2010,Capital stock,7991628.690053627,WDI and PWT calculation,0.030083809721846988
03_CDA,Canada,2011,Capital stock,8241361.868358906,WDI and PWT calculation,0.03124934703436577
03_CDA,Canada,2012,Capital stock,8510161.171017082,WDI and PWT calculation,0.03261588399487447
03_CDA,Canada,2013,Capital stock,8778521.587162035,WDI and PWT calculation,0.031534116775473464
03_CDA,Canada,2014,Capital stock,9053972.70588196,WDI and PWT calculation,0.03137784830679857
03_CDA,Canada,2015,Capital stock,9294073.980263967,WDI and PWT calculation,0.026518886480188186
03_CDA,Canada,2016,Capital stock,9503134.41230651,WDI and PWT calculation,0.02249394963785356
03_CDA,Canada,2017,Capital stock,9726041.424017608,WDI and PWT calculation,0.023456156888871815
03_CDA,Canada,2018,Capital stock,9957758.75505123,WDI and PWT calculation,0.023824423620221857
03_CDA,Canada,2019,Capital stock,10188397.546437254,WDI and PWT calculation,0.02316171711521231
03_CDA,Canada,2020,Capital stock,10393421.282404145,WDI and PWT calculation,0.02012325638378587
03_CDA,Canada,2021,Capital stock,10714011.686162414,WDI and PWT calculation,0.030845512276214793
03_CDA,Canada,2022,Capital stock,11042179.494407715,WDI and PWT calculation,0.030629778822170106
03_CDA,Canada,2023,Capital stock,11333890.942639483,WDI and PWT calculation,0.026417923054004477
03_CDA,Canada,2024,Capital stock,11565812.505598009,WDI and PWT calculation,0.020462660540168764
03_CDA,Canada,2025,Capital stock,11767368.227101319,WDI and PWT calculation,0.01742685361756946
04_CHL,Chile,1990,Capital stock,419131.42760639003,WDI and PWT calculation,
04_CHL,Chile,1991,Capital stock,433090.7269345265,WDI and PWT calculation,0.033305303321815805
04_CHL,Chile,1992,Capital stock,450044.41292813997,WDI and PWT calculation,0.0391458069620052
04_CHL,Chile,1993,Capital stock,474073.45256146207,WDI and PWT calculation,0.05339259624840387
04_CHL,Chile,1994,Capital stock,496928.6392952295,WDI and PWT calculation,0.048210222720295404
04_CHL,Chile,1995,Capital stock,523339.90148410475,WDI and PWT calculation,0.05314900390191446
04_CHL,Chile,1996,Capital stock,556635.2764722701,WDI and PWT calculation,0.06362093716482398
04_CHL,Chile,1997,Capital stock,596414.357725504,WDI and PWT calculation,0.07146345719469593
04_CHL,Chile,1998,Capital stock,637433.2589170282,WDI and PWT calculation,0.06877584461238428
04_CHL,Chile,1999,Capital stock,667504.2917621587,WDI and PWT calculation,0.047175186459865515
04_CHL,Chile,2000,Capital stock,701412.2214606057,WDI and PWT calculation,0.0507980699403936
04_CHL,Chile,2001,Capital stock,735579.2486313719,WDI and PWT calculation,0.04871176481587036
04_CHL,Chile,2002,Capital stock,770792.6754317405,WDI and PWT calculation,0.047871696851001566
04_CHL,Chile,2003,Capital stock,809527.510197272,WDI and PWT calculation,0.05025324707948875
04_CHL,Chile,2004,Capital stock,854260.1619092415,WDI and PWT calculation,0.05525772892025471
04_CHL,Chile,2005,Capital stock,913198.3067319305,WDI and PWT calculation,0.0689932030670426
04_CHL,Chile,2006,Capital stock,973655.7498243253,WDI and PWT calculation,0.06620406832416759
04_CHL,Chile,2007,Capital stock,1039007.3382579105,WDI and PWT calculation,0.06711980948643959
04_CHL,Chile,2008,Capital stock,1120958.4415097428,WDI and PWT calculation,0.07887442199324468
04_CHL,Chile,2009,Capital stock,1184343.6805618135,WDI and PWT calculation,0.05654557448775854
04_CHL,Chile,2010,Capital stock,1254791.2551934996,WDI and PWT calculation,0.059482374743003774
04_CHL,Chile,2011,Capital stock,1337273.549836187,WDI and PWT calculation,0.06573387748862491
04_CHL,Chile,2012,Capital stock,1431106.8813330566,WDI and PWT calculation,0.07016764184737223
04_CHL,Chile,2013,Capital stock,1522128.175320302,WDI and PWT calculation,0.06360202384217462
04_CHL,Chile,2014,Capital stock,1602929.8045884694,WDI and PWT calculation,0.05308464200208651
04_CHL,Chile,2015,Capital stock,1681478.1620899902,WDI and PWT calculation,0.049002992692925185
04_CHL,Chile,2016,Capital stock,1753455.4845953556,WDI and PWT calculation,0.042805981146910144
04_CHL,Chile,2017,Capital stock,1817531.0152746644,WDI and PWT calculation,0.036542433635887495
04_CHL,Chile,2018,Capital stock,1888558.436468703,WDI and PWT calculation,0.03907906968140784
04_CHL,Chile,2019,Capital stock,1964438.4316058354,WDI and PWT calculation,0.040178791226082256
04_CHL,Chile,2020,Capital stock,2020618.4884967012,WDI and PWT calculation,0.028598532785240494
04_CHL,Chile,2021,Capital stock,2097175.913894911,WDI and PWT calculation,0.037888114868812606
04_CHL,Chile,2022,Capital stock,2177261.490851074,WDI and PWT calculation,0.038187343477270375
04_CHL,Chile,2023,Capital stock,2261269.074693519,WDI and PWT calculation,0.03858405809106902
04_CHL,Chile,2024,Capital stock,2324700.5298285093,WDI and PWT calculation,0.028051263710660912
04_CHL,Chile,2025,Capital stock,2381870.8379807677,WDI and PWT calculation,0.024592547478137217
05_PRC,China,1990,Capital stock,5881131.695777828,WDI and PWT calculation,
05_PRC,China,1991,Capital stock,6251489.282325892,WDI and PWT calculation,0.0629738638252142
05_PRC,China,1992,Capital stock,6805006.761236318,WDI and PWT calculation,0.08854169845181081
05_PRC,China,1993,Capital stock,7618169.151187948,WDI and PWT calculation,0.11949472182506637
05_PRC,China,1994,Capital stock,8513344.411723861,WDI and PWT calculation,0.117505301178082
05_PRC,China,1995,Capital stock,9482721.104225619,WDI and PWT calculation,0.11386555572294399
05_PRC,China,1996,Capital stock,10546806.606145872,WDI and PWT calculation,0.11221309687638947
05_PRC,China,1997,Capital stock,11675969.691169197,WDI and PWT calculation,0.10706208307312037
05_PRC,China,1998,Capital stock,13012700.830900216,WDI and PWT calculation,0.11448566372538815
05_PRC,China,1999,Capital stock,14401998.34824886,WDI and PWT calculation,0.10676473204160586
05_PRC,China,2000,Capital stock,15878782.48891689,WDI and PWT calculation,0.10254022427711162
05_PRC,China,2001,Capital stock,17554639.49340217,WDI and PWT calculation,0.10554064870244284
05_PRC,China,2002,Capital stock,19518702.635657266,WDI and PWT calculation,0.11188285256403474
05_PRC,China,2003,Capital stock,21947052.935137328,WDI and PWT calculation,0.12441146037257056
05_PRC,China,2004,Capital stock,24700241.724863894,WDI and PWT calculation,0.12544685602496997
05_PRC,China,2005,Capital stock,27796668.968137257,WDI and PWT calculation,0.1253602000241325
05_PRC,China,2006,Capital stock,31264206.535468075,WDI and PWT calculation,0.12474651445846208
05_PRC,China,2007,Capital stock,35132687.96802975,WDI and PWT calculation,0.12373515471032448
05_PRC,China,2008,Capital stock,39485790.73877977,WDI and PWT calculation,0.12390463191177625
05_PRC,China,2009,Capital stock,45135943.09830006,WDI and PWT calculation,0.14309330657448793
05_PRC,China,2010,Capital stock,51427373.775707856,WDI and PWT calculation,0.13938848388978808
05_PRC,China,2011,Capital stock,58112670.45732577,WDI and PWT calculation,0.12999490720204276
05_PRC,China,2012,Capital stock,65340036.14044487,WDI and PWT calculation,0.12436815631156395
05_PRC,China,2013,Capital stock,73169143.8092104,WDI and PWT calculation,0.11982098773158456
05_PRC,China,2014,Capital stock,81411031.00541034,WDI and PWT calculation,0.11264156948030957
05_PRC,China,2015,Capital stock,89993303.86197858,WDI and PWT calculation,0.10541904150554093
05_PRC,China,2016,Capital stock,99131179.78351502,WDI and PWT calculation,0.10153950937895417
05_PRC,China,2017,Capital stock,108768368.24839066,WDI and PWT calculation,0.0972165214407974
05_PRC,China,2018,Capital stock,119183493.51369429,WDI and PWT calculation,0.09575509344333422
05_PRC,China,2019,Capital stock,130170542.41921864,WDI and PWT calculation,0.09218599473476541
05_PRC,China,2020,Capital stock,141307875.07882336,WDI and PWT calculation,0.08555954713422453
05_PRC,China,2021,Capital stock,152659097.4962474,WDI and PWT calculation,0.08032972267888261
05_PRC,China,2022,Capital stock,164287022.8287328,WDI and PWT calculation,0.0761692262249305
05_PRC,China,2023,Capital stock,176371906.8749443,WDI and PWT calculation,0.07355957785424017
05_PRC,China,2024,Capital stock,185116961.8142822,WDI and PWT calculation,0.0495830378788078
05_PRC,China,2025,Capital stock,194298668.45591772,WDI and PWT calculation,0.04959948862410024
06_HKC,"Hong Kong, China",1990,Capital stock,949889.0146198228,WDI and PWT calculation,
06_HKC,"Hong Kong, China",1991,Capital stock,1012093.266311386,WDI and PWT calculation,0.06548581016747446
06_HKC,"Hong Kong, China",1992,Capital stock,1079921.7464595088,WDI and PWT calculation,0.06701801346364689
06_HKC,"Hong Kong, China",1993,Capital stock,1146484.39812899,WDI and PWT calculation,0.06163655087760289
06_HKC,"Hong Kong, China",1994,Capital stock,1224895.702254269,WDI and PWT calculation,0.06839282266138347
06_HKC,"Hong Kong, China",1995,Capital stock,1307926.0010961203,WDI and PWT calculation,0.06778560712478976
06_HKC,"Hong Kong, China",1996,Capital stock,1399066.5373846886,WDI and PWT calculation,0.06968325135534204
06_HKC,"Hong Kong, China",1997,Capital stock,1502713.6482029413,WDI and PWT calculation,0.07408304612302641
06_HKC,"Hong Kong, China",1998,Capital stock,1587656.5166922132,WDI and PWT calculation,0.05652631729994129
06_HKC,"Hong Kong, China",1999,Capital stock,1645339.3327383085,WDI and PWT calculation,0.036332050062235055
06_HKC,"Hong Kong, China",2000,Capital stock,1710612.1318534678,WDI and PWT calculation,0.03967132968645859
06_HKC,"Hong Kong, China",2001,Capital stock,1775567.5874094558,WDI and PWT calculation,0.037972053597917554
06_HKC,"Hong Kong, China",2002,Capital stock,1829922.07767365,WDI and PWT calculation,0.030612459164957695
06_HKC,"Hong Kong, China",2003,Capital stock,1883204.742683528,WDI and PWT calculation,0.029117450223681285
06_HKC,"Hong Kong, China",2004,Capital stock,1938876.2561218303,WDI and PWT calculation,0.029562114079519253
06_HKC,"Hong Kong, China",2005,Capital stock,1996531.893795395,WDI and PWT calculation,0.02973662578595304
06_HKC,"Hong Kong, China",2006,Capital stock,2058907.761171065,WDI and PWT calculation,0.031242109164153486
06_HKC,"Hong Kong, China",2007,Capital stock,2118401.088754506,WDI and PWT calculation,0.028895576919678145
06_HKC,"Hong Kong, China",2008,Capital stock,2173836.917359045,WDI and PWT calculation,0.02616871228910278
06_HKC,"Hong Kong, China",2009,Capital stock,2220344.0096652573,WDI and PWT calculation,0.021394011636674648
06_HKC,"Hong Kong, China",2010,Capital stock,2275815.826558036,WDI and PWT calculation,0.02498343349107479
06_HKC,"Hong Kong, China",2011,Capital stock,2339521.6306245592,WDI and PWT calculation,0.02799251298066263
06_HKC,"Hong Kong, China",2012,Capital stock,2406347.9651530455,WDI and PWT calculation,0.028564102017148763
06_HKC,"Hong Kong, China",2013,Capital stock,2461493.8367671315,WDI and PWT calculation,0.022916831818451833
06_HKC,"Hong Kong, China",2014,Capital stock,2512550.7622417156,WDI and PWT calculation,0.020742252006464845
06_HKC,"Hong Kong, China",2015,Capital stock,2557303.6052616085,WDI and PWT calculation,0.017811716958094026
06_HKC,"Hong Kong, China",2016,Capital stock,2600694.241291863,WDI and PWT calculation,0.01696733854399568
06_HKC,"Hong Kong, China",2017,Capital stock,2647305.5818956075,WDI and PWT calculation,0.017922653060742366
06_HKC,"Hong Kong, China",2018,Capital stock,2695385.3690513116,WDI and PWT calculation,0.01816178210951991
06_HKC,"Hong Kong, China",2019,Capital stock,2722853.4164955886,WDI and PWT calculation,0.010190768177221754
06_HKC,"Hong Kong, China",2020,Capital stock,2737029.0678967987,WDI and PWT calculation,0.0052061750057241785
06_HKC,"Hong Kong, China",2021,Capital stock,2760805.9136565565,WDI and PWT calculation,0.008687100198767173
