economy_code,economy,year,variable,value,population
07_INA,Indonesia,2032,APERC GDP projections,5937752.489628677,GDP_high
07_INA,Indonesia,2033,APERC GDP projections,6193506.532217125,GDP_high
07_INA,Indonesia,2034,APERC GDP projections,6454378.295677709,GDP_high
07_INA,Indonesia,2035,APERC GDP projections,6723134.956167867,GDP_high
07_INA,Indonesia,2036,APERC GDP projections,6997083.199773029,GDP_high
07_INA,Indonesia,2037,APERC GDP projections,7276197.609585481,GDP_high
07_INA,Indonesia,2038,APERC GDP projections,7560056.800287288,GDP_high
07_INA,Indonesia,2039,APERC GDP projections,7848552.764893641,GDP_high
07_INA,Indonesia,2040,APERC GDP projections,8141604.80034267,GDP_high
07_INA,Indonesia,2041,APERC GDP projections,8438957.884419214,GDP_high
07_INA,Indonesia,2042,APERC GDP projections,8740455.45957672,GDP_high
07_INA,Indonesia,2043,APERC GDP projections,9045831.822038667,GDP_high
07_INA,Indonesia,2044,APERC GDP projections,9355018.95363561,GDP_high
07_INA,Indonesia,2045,APERC GDP projections,9667786.047031203,GDP_high
07_INA,Indonesia,2046,APERC GDP projections,9983991.261640226,GDP_high
07_INA,Indonesia,2047,APERC GDP projections,10303519.369930008,GDP_high
07_INA,Indonesia,2048,APERC GDP projections,10626432.761450486,GDP_high
07_INA,Indonesia,2049,APERC GDP projections,10952912.294235265,GDP_high
07_INA,Indonesia,2050,APERC GDP projections,11282694.900163552,GDP_high
07_INA,Indonesia,2051,APERC GDP projections,11615824.777925136,GDP_high
07_INA,Indonesia,2052,APERC GDP projections,11952269.535078932,GDP_high
07_INA,Indonesia,2053,APERC GDP projections,12294767.416774904,GDP_high
07_INA,Indonesia,2054,APERC GDP projections,12646162.08872374,GDP_high
07_INA,Indonesia,2055,APERC GDP projections,13006569.92008267,GDP_high
07_INA,Indonesia,2056,APERC GDP projections,13376216.335404262,GDP_high
07_INA,Indonesia,2057,APERC GDP projections,13755346.01723416,GDP_high
07_INA,Indonesia,2058,APERC GDP projections,14143905.059831897,GDP_high
07_INA,Indonesia,2059,APERC GDP projections,14542276.879039664,GDP_high
07_INA,Indonesia,2060,APERC GDP projections,14950411.443614855,GDP_high
07_INA,Indonesia,2061,APERC GDP projections,15371566.940151922,GDP_high
07_INA,Indonesia,2062,APERC GDP projections,15805986.2781234,GDP_high
07_INA,Indonesia,2063,APERC GDP projections,16254171.221477784,GDP_high
07_INA,Indonesia,2064,APERC GDP projections,16716529.122952582,GDP_high
07_INA,Indonesia,2065,APERC GDP projections,17193263.30086326,GDP_high
07_INA,Indonesia,2066,APERC GDP projections,17684745.28566335,GDP_high
07_INA,Indonesia,2067,APERC GDP projections,18191126.75699148,GDP_high
07_INA,Indonesia,2068,APERC GDP projections,18712684.29807724,GDP_high
07_INA,Indonesia,2069,APERC GDP projections,19249820.555344973,GDP_high
07_INA,Indonesia,2070,APERC GDP projections,19802871.84608368,GDP_high
07_INA,Indonesia,2071,APERC GDP projections,20372288.239321068,GDP_high
07_INA,Indonesia,2072,APERC GDP projections,20958359.564587995,GDP_high
07_INA,Indonesia,2073,APERC GDP projections,21561367.867049463,GDP_high
07_INA,Indonesia,2074,APERC GDP projections,22181668.63826716,GDP_high
07_INA,Indonesia,2075,APERC GDP projections,22819997.983060542,GDP_high
07_INA,Indonesia,2076,APERC GDP projections,23476463.53282184,GDP_high
07_INA,Indonesia,2077,APERC GDP projections,24152155.37187397,GDP_high
07_INA,Indonesia,2078,APERC GDP projections,24846985.67883137,GDP_high
07_INA,Indonesia,2079,APERC GDP projections,25561934.53499344,GDP_high
07_INA,Indonesia,2080,APERC GDP projections,26297618.2503407,GDP_high
07_INA,Indonesia,2081,APERC GDP projections,27055075.981324267,GDP_high
07_INA,Indonesia,2082,APERC GDP projections,27834833.139672197,GDP_high
07_INA,Indonesia,2083,APERC GDP projections,28637500.432450555,GDP_high
07_INA,Indonesia,2084,APERC GDP projections,29463864.212357204,GDP_high
07_INA,Indonesia,2085,APERC GDP projections,30314901.45641843,GDP_high
07_INA,Indonesia,2086,APERC GDP projections,31191392.79944493,GDP_high
07_INA,Indonesia,2087,APERC GDP projections,32094001.282280624,GDP_high
07_INA,Indonesia,2088,APERC GDP projections,33023582.140416022,GDP_high
07_INA,Indonesia,2089,APERC GDP projections,33981274.63030454,GDP_high
07_INA,Indonesia,2090,APERC GDP projections,34967706.81171366,GDP_high
07_INA,Indonesia,2091,APERC GDP projections,35983423.0935836,GDP_high
07_INA,Indonesia,2092,APERC GDP projections,37029408.28148736,GDP_high
07_INA,Indonesia,2093,APERC GDP projections,38106294.48520131,GDP_high
07_INA,Indonesia,2094,APERC GDP projections,39220838.78787107,GDP_high
07_INA,Indonesia,2095,APERC GDP projections,40374409.3043643,GDP_high
07_INA,Indonesia,2096,APERC GDP projections,41568221.68773176,GDP_high
07_INA,Indonesia,2097,APERC GDP projections,42802844.936846055,GDP_high
07_INA,Indonesia,2098,APERC GDP projections,44079678.95607734,GDP_high
07_INA,Indonesia,2099,APERC GDP projections,45400260.19315606,GDP_high
07_INA,Indonesia,2100,APERC GDP projections,46765587.957774855,GDP_high
07_INA,Indonesia,1990,WDI GDP through 2025,894210.723157611,GDP_med
07_INA,Indonesia,1991,WDI GDP through 2025,956018.41485916,GDP_med
07_INA,Indonesia,1992,WDI GDP through 2025,1018135.7736667,GDP_med
07_INA,Indonesia,1993,WDI GDP through 2025,1084278.02874442,GDP_med
07_INA,Indonesia,1994,WDI GDP through 2025,1166032.27870676,GDP_med
07_INA,Indonesia,1995,WDI GDP through 2025,1261880.2182916,GDP_med
07_INA,Indonesia,1996,WDI GDP through 2025,1360536.3744416102,GDP_med
07_INA,Indonesia,1997,WDI GDP through 2025,1424479.93580367,GDP_med
07_INA,Indonesia,1998,WDI GDP through 2025,1237492.3649366598,GDP_med
07_INA,Indonesia,1999,WDI GDP through 2025,1247282.48979842,GDP_med
07_INA,Indonesia,2000,WDI GDP through 2025,1308649.63329318,GDP_med
07_INA,Indonesia,2001,WDI GDP through 2025,1356329.84359382,GDP_med
07_INA,Indonesia,2002,WDI GDP through 2025,1417357.57112518,GDP_med
07_INA,Indonesia,2003,WDI GDP through 2025,1485112.49479899,GDP_med
07_INA,Indonesia,2004,WDI GDP through 2025,1559826.63235402,GDP_med
07_INA,Indonesia,2005,WDI GDP through 2025,1648620.87561696,GDP_med
07_INA,Indonesia,2006,WDI GDP through 2025,1739310.71510545,GDP_med
07_INA,Indonesia,2007,WDI GDP through 2025,1849670.36656978,GDP_med
07_INA,Indonesia,2008,WDI GDP through 2025,1960904.05999401,GDP_med
07_INA,Indonesia,2009,WDI GDP through 2025,2051671.78294475,GDP_med
07_INA,Indonesia,2010,WDI GDP through 2025,2179364.84298024,GDP_med
07_INA,Indonesia,2011,WDI GDP through 2025,2313826.95089082,GDP_med
07_INA,Indonesia,2012,WDI GDP through 2025,2453351.8880536,GDP_med
07_INA,Indonesia,2013,WDI GDP through 2025,2589691.1216895897,GDP_med
07_INA,Indonesia,2014,WDI GDP through 2025,2719348.3694038,GDP_med
07_INA,Indonesia,2015,WDI GDP through 2025,2851952.56036174,GDP_med
07_INA,Indonesia,2016,WDI GDP through 2025,2995493.30578544,GDP_med
07_INA,Indonesia,2017,WDI GDP through 2025,3147358.40307801,GDP_med
07_INA,Indonesia,2018,WDI GDP through 2025,3310211.9026478,GDP_med
07_INA,Indonesia,2019,WDI GDP through 2025,3476360.9608746096,GDP_med
07_INA,Indonesia,2020,WDI GDP through 2025,3404556.31399713,GDP_med
07_INA,Indonesia,2021,WDI GDP through 2025,3530623.14045475,GDP_med
07_INA,Indonesia,2022,WDI GDP through 2025,3718000.27384835,GDP_med
07_INA,Indonesia,2023,WDI GDP through 2025,3905715.83089317,GDP_med
07_INA,Indonesia,2024,WDI GDP through 2025,4102273.90042117,GDP_med
07_INA,Indonesia,2025,WDI GDP through 2025,4311821.70409906,GDP_med
07_INA,Indonesia,2026,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2027,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2028,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2029,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2030,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2031,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2032,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2033,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2034,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2035,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2036,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2037,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2038,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2039,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2040,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2041,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2042,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2043,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2044,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2045,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2046,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2047,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2048,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2049,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2050,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2051,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2052,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2053,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2054,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2055,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2056,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2057,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2058,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2059,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2060,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2061,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2062,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2063,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2064,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2065,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2066,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2067,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2068,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2069,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2070,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2071,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2072,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2073,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2074,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2075,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2076,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2077,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2078,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2079,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2080,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2081,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2082,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2083,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2084,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2085,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2086,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2087,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2088,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2089,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2090,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2091,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2092,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2093,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2094,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2095,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2096,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2097,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2098,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2099,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,2100,WDI GDP through 2025,,GDP_med
07_INA,Indonesia,1990,APERC GDP projections,,GDP_med
07_INA,Indonesia,1991,APERC GDP projections,,GDP_med
07_INA,Indonesia,1992,APERC GDP projections,,GDP_med
07_INA,Indonesia,1993,APERC GDP projections,,GDP_med
07_INA,Indonesia,1994,APERC GDP projections,,GDP_med
07_INA,Indonesia,1995,APERC GDP projections,,GDP_med
07_INA,Indonesia,1996,APERC GDP projections,,GDP_med
07_INA,Indonesia,1997,APERC GDP projections,,GDP_med
07_INA,Indonesia,1998,APERC GDP projections,,GDP_med
07_INA,Indonesia,1999,APERC GDP projections,,GDP_med
07_INA,Indonesia,2000,APERC GDP projections,,GDP_med
07_INA,Indonesia,2001,APERC GDP projections,,GDP_med
07_INA,Indonesia,2002,APERC GDP projections,,GDP_med
07_INA,Indonesia,2003,APERC GDP projections,,GDP_med
