economy_code,economy,year,value,scenario
08_JPN,Japan,1990,123164.512,High
08_JPN,Japan,1991,123635.017,High
08_JPN,Japan,1992,124144.724,High
08_JPN,Japan,1993,124622.691,High
08_JPN,Japan,1994,125057.225,High
08_JPN,Japan,1995,125516.496,High
08_JPN,Japan,1996,125828.834,High
08_JPN,Japan,1997,126121.77,High
08_JPN,Japan,1998,126410.088,High
08_JPN,Japan,1999,126688.274,High
08_JPN,Japan,2000,126914.854,High
08_JPN,Japan,2001,127140.724,High
08_JPN,Japan,2002,127379.572,High
08_JPN,Japan,2003,127589.624,High
08_JPN,Japan,2004,127752.879,High
08_JPN,Japan,2005,127878.669,High
08_JPN,Japan,2006,127947.992,High
08_JPN,Japan,2007,128046.503,High
08_JPN,Japan,2008,128128.861,High
08_JPN,Japan,2009,128183.119,High
08_JPN,Japan,2010,128201.82,High
08_JPN,Japan,2011,128168.73,High
08_JPN,Japan,2012,128024.135,High
08_JPN,Japan,2013,127832.435,High
08_JPN,Japan,2014,127614.856,High
08_JPN,Japan,2015,127358.353,High
08_JPN,Japan,2016,127193.392,High
08_JPN,Japan,2017,127126.51,High
08_JPN,Japan,2018,127002.87,High
08_JPN,Japan,2019,126823.995,High
08_JPN,Japan,2020,126574.852,High
08_JPN,Japan,2021,126034.234,High
08_JPN,Japan,2022,125324.442,High
08_JPN,Japan,2023,124670.714,High
08_JPN,Japan,2024,124071.179,High
08_JPN,Japan,2025,123588.896,High
08_JPN,Japan,2026,123078.461,High
08_JPN,Japan,2027,122540.948,High
08_JPN,Japan,2028,121988.95,High
08_JPN,Japan,2029,121424.523,High
08_JPN,Japan,2030,120944.317,High
08_JPN,Japan,2031,120453.133,High
08_JPN,Japan,2032,119956.365,High
08_JPN,Japan,2033,119453.524,High
08_JPN,Japan,2034,118949.895,High
08_JPN,Japan,2035,118499.661,High
08_JPN,Japan,2036,118047.212,High
08_JPN,Japan,2037,117598.145,High
08_JPN,Japan,2038,117151.474,High
08_JPN,Japan,2039,116711.75,High
08_JPN,Japan,2040,116274.57,High
08_JPN,Japan,2041,115840.011,High
08_JPN,Japan,2042,115402.241,High
08_JPN,Japan,2043,114976.987,High
08_JPN,Japan,2044,114556.271,High
08_JPN,Japan,2045,114141.185,High
08_JPN,Japan,2046,113726.195,High
08_JPN,Japan,2047,113317.815,High
08_JPN,Japan,2048,112914.679,High
08_JPN,Japan,2049,112518.74,High
08_JPN,Japan,2050,112123.199,High
08_JPN,Japan,2051,111731.691,High
08_JPN,Japan,2052,111341.172,High
08_JPN,Japan,2053,110944.53,High
08_JPN,Japan,2054,110553.761,High
08_JPN,Japan,2055,110150.611,High
08_JPN,Japan,2056,109755.109,High
08_JPN,Japan,2057,109352.724,High
08_JPN,Japan,2058,108955.226,High
08_JPN,Japan,2059,108562.33,High
08_JPN,Japan,2060,108164.614,High
08_JPN,Japan,2061,107777.779,High
08_JPN,Japan,2062,107401.638,High
08_JPN,Japan,2063,107036.995,High
08_JPN,Japan,2064,106685.703,High
08_JPN,Japan,2065,106347.611,High
08_JPN,Japan,2066,106017.068,High
08_JPN,Japan,2067,105707.545,High
08_JPN,Japan,2068,105419.724,High
08_JPN,Japan,2069,105145.403,High
08_JPN,Japan,2070,104895.893,High
08_JPN,Japan,2071,104664.974,High
08_JPN,Japan,2072,104468.992,High
08_JPN,Japan,2073,104297.518,High
08_JPN,Japan,2074,104149.369,High
08_JPN,Japan,2075,104034.79,High
08_JPN,Japan,2076,103948.753,High
08_JPN,Japan,2077,103888.478,High
08_JPN,Japan,2078,103849.438,High
08_JPN,Japan,2079,103834.805,High
08_JPN,Japan,2080,103841.469,High
08_JPN,Japan,2081,103863.065,High
08_JPN,Japan,2082,103904.159,High
08_JPN,Japan,2083,103956.67,High
08_JPN,Japan,2084,104023.609,High
08_JPN,Japan,2085,104097.432,High
08_JPN,Japan,2086,104180.517,High
08_JPN,Japan,2087,104274.125,High
08_JPN,Japan,2088,104379.628,High
08_JPN,Japan,2089,104494.488,High
08_JPN,Japan,2090,104615.603,High
08_JPN,Japan,2091,104745.556,High
08_JPN,Japan,2092,104884.446,High
08_JPN,Japan,2093,105027.091,High
08_JPN,Japan,2094,105180.583,High
08_JPN,Japan,2095,105346.17,High
08_JPN,Japan,2096,105520.001,High
08_JPN,Japan,2097,105700.755,High
08_JPN,Japan,2098,105896.328,High
08_JPN,Japan,2099,106099.486,High
08_JPN,Japan,2100,106306.267,High
09_ROK,Korea,1990,43825.75,High
09_ROK,Korea,1991,44337.104,High
09_ROK,Korea,1992,44541.196,High
09_ROK,Korea,1993,44766.194,High
09_ROK,Korea,1994,45009.253,High
09_ROK,Korea,1995,45252.428,High
09_ROK,Korea,1996,45484.423,High
09_ROK,Korea,1997,45792.976,High
09_ROK,Korea,1998,46090.097,High
09_ROK,Korea,1999,46371.658,High
09_ROK,Korea,2000,46629.108,High
09_ROK,Korea,2001,46904.214,High
09_ROK,Korea,2002,47182.722,High
09_ROK,Korea,2003,47415.519,High
09_ROK,Korea,2004,47612.802,High
09_ROK,Korea,2005,47781.349,High
09_ROK,Korea,2006,47921.939,High
09_ROK,Korea,2007,48091.096,High
09_ROK,Korea,2008,48265.141,High
09_ROK,Korea,2009,48447.845,High
09_ROK,Korea,2010,48645.528,High
09_ROK,Korea,2011,48893.137,High
09_ROK,Korea,2012,49362.15,High
09_ROK,Korea,2013,49837.009,High
09_ROK,Korea,2014,50305.32,High
09_ROK,Korea,2015,50772.791,High
09_ROK,Korea,2016,51195.032,High
09_ROK,Korea,2017,51400.646,High
09_ROK,Korea,2018,51571.895,High
09_ROK,Korea,2019,51709.893,High
09_ROK,Korea,2020,51825.799,High
09_ROK,Korea,2021,51891.164,High
09_ROK,Korea,2022,51805.631,High
09_ROK,Korea,2023,51759.392,High
09_ROK,Korea,2024,51738.086,High
09_ROK,Korea,2025,51779.054,High
09_ROK,Korea,2026,51800.774,High
09_ROK,Korea,2027,51809.354,High
09_ROK,Korea,2028,51800.924,High
09_ROK,Korea,2029,51781.038,High
09_ROK,Korea,2030,51791.454,High
09_ROK,Korea,2031,51784.926,High
09_ROK,Korea,2032,51760.975,High
09_ROK,Korea,2033,51716.101,High
09_ROK,Korea,2034,51645.841,High
09_ROK,Korea,2035,51582.154,High
09_ROK,Korea,2036,51496.209,High
09_ROK,Korea,2037,51388.781,High
09_ROK,Korea,2038,51258.265,High
09_ROK,Korea,2039,51106.778,High
09_ROK,Korea,2040,50937.5,High
09_ROK,Korea,2041,50754.342,High
09_ROK,Korea,2042,50552.015,High
09_ROK,Korea,2043,50341.656,High
09_ROK,Korea,2044,50117.328,High
09_ROK,Korea,2045,49875.191,High
09_ROK,Korea,2046,49619.303,High
09_ROK,Korea,2047,49350.934,High
09_ROK,Korea,2048,49057.107,High
09_ROK,Korea,2049,48743.857,High
09_ROK,Korea,2050,48406.346,High
09_ROK,Korea,2051,48050.263,High
09_ROK,Korea,2052,47670.251,High
09_ROK,Korea,2053,47268.258,High
09_ROK,Korea,2054,46856.475,High
09_ROK,Korea,2055,46439.306,High
09_ROK,Korea,2056,46011.161,High
09_ROK,Korea,2057,45575.724,High
09_ROK,Korea,2058,45132.688,High
09_ROK,Korea,2059,44688.328,High
09_ROK,Korea,2060,44252.916,High
09_ROK,Korea,2061,43822.288,High
09_ROK,Korea,2062,43407.866,High
09_ROK,Korea,2063,42996.816,High
09_ROK,Korea,2064,42598.592,High
09_ROK,Korea,2065,42209.868,High
09_ROK,Korea,2066,41832.319,High
09_ROK,Korea,2067,41465.304,High
09_ROK,Korea,2068,41105.543,High
09_ROK,Korea,2069,40755.908,High
09_ROK,Korea,2070,40405.543,High
09_ROK,Korea,2071,40062.375,High
09_ROK,Korea,2072,39726.733,High
09_ROK,Korea,2073,39398.052,High
09_ROK,Korea,2074,39077.744,High
09_ROK,Korea,2075,38762.266,High
09_ROK,Korea,2076,38453.672,High
09_ROK,Korea,2077,38149.62,High
09_ROK,Korea,2078,37850.175,High
09_ROK,Korea,2079,37556.201,High
09_ROK,Korea,2080,37266.896,High
09_ROK,Korea,2081,36979.562,High
09_ROK,Korea,2082,36692.431,High
09_ROK,Korea,2083,36410.967,High
09_ROK,Korea,2084,36131.132,High
09_ROK,Korea,2085,35856.041,High
09_ROK,Korea,2086,35581.078,High
09_ROK,Korea,2087,35309.647,High
09_ROK,Korea,2088,35040.08,High
09_ROK,Korea,2089,34776.323,High
09_ROK,Korea,2090,34517.348,High
09_ROK,Korea,2091,34265.535,High
09_ROK,Korea,2092,34022.167,High
09_ROK,Korea,2093,33788.466,High
09_ROK,Korea,2094,33566.643,High
09_ROK,Korea,2095,33357.74,High
09_ROK,Korea,2096,33160.875,High
09_ROK,Korea,2097,32979.915,High
09_ROK,Korea,2098,32811.931,High
09_ROK,Korea,2099,32654.73,High
09_ROK,Korea,2100,32510.442,High
10_MAS,Malaysia,1990,17573.4,High
10_MAS,Malaysia,1991,18092.942,High
10_MAS,Malaysia,1992,18591.985,High
10_MAS,Malaysia,1993,19077.16,High
10_MAS,Malaysia,1994,19568.169,High
10_MAS,Malaysia,1995,20072.723,High
10_MAS,Malaysia,1996,20588.474,High
10_MAS,Malaysia,1997,21111.7,High
10_MAS,Malaysia,1998,21638.737,High
10_MAS,Malaysia,1999,22174.688,High
10_MAS,Malaysia,2000,22696.373,High
10_MAS,Malaysia,2001,23239.259,High
10_MAS,Malaysia,2002,23813.818,High
10_MAS,Malaysia,2003,24391.135,High
10_MAS,Malaysia,2004,24968.069,High
10_MAS,Malaysia,2005,25545.476,High
10_MAS,Malaysia,2006,26126.667,High
10_MAS,Malaysia,2007,26709.151,High
10_MAS,Malaysia,2008,27287.626,High
10_MAS,Malaysia,2009,27852.492,High
10_MAS,Malaysia,2010,28397.063,High
10_MAS,Malaysia,2011,28914.49,High
10_MAS,Malaysia,2012,29409.588,High
10_MAS,Malaysia,2013,29916.074,High
10_MAS,Malaysia,2014,30432.455,High
10_MAS,Malaysia,2015,30959.818,High
10_MAS,Malaysia,2016,31505.777,High
10_MAS,Malaysia,2017,32073.594,High
10_MAS,Malaysia,2018,32637.695,High
10_MAS,Malaysia,2019,33184.239,High
10_MAS,Malaysia,2020,33696.952,High
10_MAS,Malaysia,2021,34082.165,High
10_MAS,Malaysia,2022,34482.632,High
10_MAS,Malaysia,2023,34908.354,High
10_MAS,Malaysia,2024,35344.242,High
10_MAS,Malaysia,2025,35842.013,High
10_MAS,Malaysia,2026,36326.965,High
10_MAS,Malaysia,2027,36800.129,High
10_MAS,Malaysia,2028,37271.624,High
10_MAS,Malaysia,2029,37741.305,High
10_MAS,Malaysia,2030,38245.837,High
10_MAS,Malaysia,2031,38752.822,High
10_MAS,Malaysia,2032,39255.915,High
10_MAS,Malaysia,2033,39753.174,High
10_MAS,Malaysia,2034,40235.129,High
10_MAS,Malaysia,2035,40744.53,High
10_MAS,Malaysia,2036,41251.636,High
10_MAS,Malaysia,2037,41752.152,High
10_MAS,Malaysia,2038,42246.827,High
10_MAS,Malaysia,2039,42739.596,High
10_MAS,Malaysia,2040,43218.341,High
10_MAS,Malaysia,2041,43694.362,High
10_MAS,Malaysia,2042,44164.127,High
10_MAS,Malaysia,2043,44634.202,High
10_MAS,Malaysia,2044,45094.806,High
10_MAS,Malaysia,2045,45537.331,High
10_MAS,Malaysia,2046,45968.409,High
10_MAS,Malaysia,2047,46392.841,High
10_MAS,Malaysia,2048,46806.212,High
10_MAS,Malaysia,2049,47200.874,High
10_MAS,Malaysia,2050,47582.971,High
10_MAS,Malaysia,2051,47962.876,High
10_MAS,Malaysia,2052,48328.68,High
10_MAS,Malaysia,2053,48689.062,High
10_MAS,Malaysia,2054,49043.53,High
10_MAS,Malaysia,2055,49385.987,High
10_MAS,Malaysia,2056,49716.285,High
10_MAS,Malaysia,2057,50046.803,High
10_MAS,Malaysia,2058,50373.988,High
10_MAS,Malaysia,2059,50700.008,High
10_MAS,Malaysia,2060,51029.923,High
10_MAS,Malaysia,2061,51353.109,High
10_MAS,Malaysia,2062,51676.182,High
10_MAS,Malaysia,2063,51991.721,High
10_MAS,Malaysia,2064,52302.801,High
10_MAS,Malaysia,2065,52618.449,High
10_MAS,Malaysia,2066,52924.105,High
10_MAS,Malaysia,2067,53225.39,High
10_MAS,Malaysia,2068,53523.161,High
10_MAS,Malaysia,2069,53817.136,High
10_MAS,Malaysia,2070,54113.332,High
10_MAS,Malaysia,2071,54404.592,High
10_MAS,Malaysia,2072,54693.089,High
10_MAS,Malaysia,2073,54973.485,High
10_MAS,Malaysia,2074,55242.097,High
10_MAS,Malaysia,2075,55508.99,High
10_MAS,Malaysia,2076,55767.979,High
10_MAS,Malaysia,2077,56026.773,High
10_MAS,Malaysia,2078,56266.348,High
10_MAS,Malaysia,2079,56498.878,High
10_MAS,Malaysia,2080,56725.035,High
10_MAS,Malaysia,2081,56937.801,High
10_MAS,Malaysia,2082,57153.317,High
10_MAS,Malaysia,2083,57363.169,High
10_MAS,Malaysia,2084,57567.529,High
10_MAS,Malaysia,2085,57775.082,High
10_MAS,Malaysia,2086,57983.048,High
10_MAS,Malaysia,2087,58185.52,High
10_MAS,Malaysia,2088,58390.821,High
10_MAS,Malaysia,2089,58598.451,High
10_MAS,Malaysia,2090,58810.546,High
10_MAS,Malaysia,2091,59024.842,High
10_MAS,Malaysia,2092,59244.609,High
10_MAS,Malaysia,2093,59467.538,High
10_MAS,Malaysia,2094,59691.807,High
10_MAS,Malaysia,2095,59923.726,High
10_MAS,Malaysia,2096,60158.219,High
10_MAS,Malaysia,2097,60395.628,High
10_MAS,Malaysia,2098,60639.87,High
10_MAS,Malaysia,2099,60891.169,High
10_MAS,Malaysia,2100,61144.352,High
11_MEX,Mexico,1990,82017.824,High
11_MEX,Mexico,1991,83622.516,High
11_MEX,Mexico,1992,85238.629,High
11_MEX,Mexico,1993,86850.989,High
11_MEX,Mexico,1994,88456.626,High
11_MEX,Mexico,1995,90061.783,High
11_MEX,Mexico,1996,91663.126,High
11_MEX,Mexico,1997,93242.279,High
11_MEX,Mexico,1998,94800.135,High
11_MEX,Mexico,1999,96350.355,High
11_MEX,Mexico,2000,97881.058,High
11_MEX,Mexico,2001,99370.046,High
11_MEX,Mexico,2002,100828.153,High
11_MEX,Mexico,2003,102269.095,High
11_MEX,Mexico,2004,103687.936,High
11_MEX,Mexico,2005,105100.326,High
11_MEX,Mexico,2006,106522.682,High
11_MEX,Mexico,2007,107984.649,High
11_MEX,Mexico,2008,109564.071,High
11_MEX,Mexico,2009,111184.505,High
11_MEX,Mexico,2010,112814.937,High
11_MEX,Mexico,2011,114432.853,High
11_MEX,Mexico,2012,116054.154,High
11_MEX,Mexico,2013,117582.263,High
11_MEX,Mexico,2014,119104.883,High
11_MEX,Mexico,2015,120463.639,High
11_MEX,Mexico,2016,121680.973,High
11_MEX,Mexico,2017,122821.728,High
11_MEX,Mexico,2018,123978.387,High
11_MEX,Mexico,2019,125169.035,High
11_MEX,Mexico,2020,126356.93,High
11_MEX,Mexico,2021,127241.179,High
11_MEX,Mexico,2022,128055.116,High
11_MEX,Mexico,2023,129171.119,High
11_MEX,Mexico,2024,130308.399,High
11_MEX,Mexico,2025,131678.656,High
11_MEX,Mexico,2026,133010.473,High
11_MEX,Mexico,2027,134311.073,High
11_MEX,Mexico,2028,135582.274,High
11_MEX,Mexico,2029,136825.534,High
11_MEX,Mexico,2030,138199.836,High
11_MEX,Mexico,2031,139546.934,High
11_MEX,Mexico,2032,140866.522,High
11_MEX,Mexico,2033,142159.036,High
11_MEX,Mexico,2034,143423.154,High
11_MEX,Mexico,2035,144756.982,High
11_MEX,Mexico,2036,146062.841,High
11_MEX,Mexico,2037,147331.638,High
11_MEX,Mexico,2038,148572.804,High
11_MEX,Mexico,2039,149777.019,High
11_MEX,Mexico,2040,150940.669,High
11_MEX,Mexico,2041,152071.584,High
11_MEX,Mexico,2042,153173.639,High
11_MEX,Mexico,2043,154246.154,High
11_MEX,Mexico,2044,155288.474,High
11_MEX,Mexico,2045,156310.47,High
11_MEX,Mexico,2046,157305.472,High
11_MEX,Mexico,2047,158278.045,High
11_MEX,Mexico,2048,159227.738,High
11_MEX,Mexico,2049,160167.043,High
11_MEX,Mexico,2050,161081.744,High
11_MEX,Mexico,2051,161987.2,High
11_MEX,Mexico,2052,162879.658,High
11_MEX,Mexico,2053,163763.384,High
11_MEX,Mexico,2054,164637.284,High
11_MEX,Mexico,2055,165503.764,High
11_MEX,Mexico,2056,166363.65,High
11_MEX,Mexico,2057,167215.106,High
11_MEX,Mexico,2058,168061.659,High
11_MEX,Mexico,2059,168902.993,High
11_MEX,Mexico,2060,169733.981,High
11_MEX,Mexico,2061,170550.605,High
11_MEX,Mexico,2062,171358.947,High
11_MEX,Mexico,2063,172156.562,High
11_MEX,Mexico,2064,172940.912,High
11_MEX,Mexico,2065,173710.94,High
11_MEX,Mexico,2066,174464.26,High
11_MEX,Mexico,2067,175203.222,High
11_MEX,Mexico,2068,175929.336,High
11_MEX,Mexico,2069,176638.839,High
11_MEX,Mexico,2070,177331.966,High
11_MEX,Mexico,2071,178007.493,High
11_MEX,Mexico,2072,178674.084,High
11_MEX,Mexico,2073,179323.603,High
11_MEX,Mexico,2074,179958.298,High
11_MEX,Mexico,2075,180580.335,High
11_MEX,Mexico,2076,181192.935,High
11_MEX,Mexico,2077,181796.729,High
11_MEX,Mexico,2078,182391.442,High
11_MEX,Mexico,2079,182977.286,High
11_MEX,Mexico,2080,183556.276,High
11_MEX,Mexico,2081,184128.503,High
11_MEX,Mexico,2082,184696.117,High
11_MEX,Mexico,2083,185267.616,High
11_MEX,Mexico,2084,185830.967,High
11_MEX,Mexico,2085,186392.167,High
11_MEX,Mexico,2086,186947.181,High
11_MEX,Mexico,2087,187503.981,High
11_MEX,Mexico,2088,188062.651,High
11_MEX,Mexico,2089,188624.163,High
11_MEX,Mexico,2090,189182.219,High
11_MEX,Mexico,2091,189740.952,High
11_MEX,Mexico,2092,190297.661,High
11_MEX,Mexico,2093,190858.421,High
11_MEX,Mexico,2094,191412.783,High
11_MEX,Mexico,2095,191964.826,High
11_MEX,Mexico,2096,192517.356,High
11_MEX,Mexico,2097,193072.914,High
11_MEX,Mexico,2098,193630.595,High
11_MEX,Mexico,2099,194192.869,High
11_MEX,Mexico,2100,194758.507,High
12_NZ,New Zealand,1990,3345.088,High
12_NZ,New Zealand,1991,3448.869,High
12_NZ,New Zealand,1992,3512.982,High
12_NZ,New Zealand,1993,3551.507,High
12_NZ,New Zealand,1994,3595.712,High
12_NZ,New Zealand,1995,3646.349,High
12_NZ,New Zealand,1996,3702.508,High
12_NZ,New Zealand,1997,3756.249,High
12_NZ,New Zealand,1998,3797.651,High
12_NZ,New Zealand,1999,3825.091,High
12_NZ,New Zealand,2000,3846.018,High
12_NZ,New Zealand,2001,3869.13,High
12_NZ,New Zealand,2002,3914.395,High
12_NZ,New Zealand,2003,3987.842,High
12_NZ,New Zealand,2004,4057.331,High
12_NZ,New Zealand,2005,4110.49,High
12_NZ,New Zealand,2006,4159.523,High
12_NZ,New Zealand,2007,4204.357,High
12_NZ,New Zealand,2008,4242.174,High
12_NZ,New Zealand,2009,4281.474,High
12_NZ,New Zealand,2010,4327.134,High
12_NZ,New Zealand,2011,4368.407,High
12_NZ,New Zealand,2012,4396.994,High
12_NZ,New Zealand,2013,4426.359,High
12_NZ,New Zealand,2014,4481.343,High
12_NZ,New Zealand,2015,4564.623,High
12_NZ,New Zealand,2016,4663.435,High
12_NZ,New Zealand,2017,4766.105,High
12_NZ,New Zealand,2018,4859.398,High
12_NZ,New Zealand,2019,4942.296,High
12_NZ,New Zealand,2020,5036.509,High
12_NZ,New Zealand,2021,5103.281,High
12_NZ,New Zealand,2022,5112.112,High
12_NZ,New Zealand,2023,5151.357,High
12_NZ,New Zealand,2024,5194.315,High
12_NZ,New Zealand,2025,5242.452,High
12_NZ,New Zealand,2026,5287.952,High
12_NZ,New Zealand,2027,5331.27,High
12_NZ,New Zealand,2028,5372.309,High
12_NZ,New Zealand,2029,5410.671,High
12_NZ,New Zealand,2030,5452.454,High
12_NZ,New Zealand,2031,5491.893,High
12_NZ,New Zealand,2032,5530.325,High
12_NZ,New Zealand,2033,5566.682,High
12_NZ,New Zealand,2034,5602.826,High
12_NZ,New Zealand,2035,5640.493,High
12_NZ,New Zealand,2036,5678.329,High
12_NZ,New Zealand,2037,5715.404,High
12_NZ,New Zealand,2038,5752.143,High
12_NZ,New Zealand,2039,5789.317,High
12_NZ,New Zealand,2040,5825.396,High
12_NZ,New Zealand,2041,5861.081,High
12_NZ,New Zealand,2042,5897.718,High
12_NZ,New Zealand,2043,5933.233,High
12_NZ,New Zealand,2044,5967.102,High
12_NZ,New Zealand,2045,5999.664,High
12_NZ,New Zealand,2046,6031.513,High
12_NZ,New Zealand,2047,6061.608,High
12_NZ,New Zealand,2048,6090.837,High
12_NZ,New Zealand,2049,6120.09,High
12_NZ,New Zealand,2050,6147.352,High
12_NZ,New Zealand,2051,6177.425,High
12_NZ,New Zealand,2052,6208.625,High
12_NZ,New Zealand,2053,6237.154,High
12_NZ,New Zealand,2054,6267.5,High
12_NZ,New Zealand,2055,6298.232,High
12_NZ,New Zealand,2056,6329.205,High
12_NZ,New Zealand,2057,6358.699,High
12_NZ,New Zealand,2058,6388.586,High
12_NZ,New Zealand,2059,6419.038,High
12_NZ,New Zealand,2060,6449.498,High
12_NZ,New Zealand,2061,6479.764,High
12_NZ,New Zealand,2062,6508.699,High
12_NZ,New Zealand,2063,6541.292,High
12_NZ,New Zealand,2064,6572.657,High
12_NZ,New Zealand,2065,6606.322,High
12_NZ,New Zealand,2066,6641.31,High
12_NZ,New Zealand,2067,6676.655,High
12_NZ,New Zealand,2068,6711.151,High
12_NZ,New Zealand,2069,6745.341,High
12_NZ,New Zealand,2070,6779.568,High
12_NZ,New Zealand,2071,6813.577,High
12_NZ,New Zealand,2072,6847.255,High
12_NZ,New Zealand,2073,6885.04,High
12_NZ,New Zealand,2074,6920.511,High
12_NZ,New Zealand,2075,6956.033,High
12_NZ,New Zealand,2076,6991.026,High
12_NZ,New Zealand,2077,7026.253,High
12_NZ,New Zealand,2078,7062.389,High
12_NZ,New Zealand,2079,7097.071,High
12_NZ,New Zealand,2080,7131.378,High
12_NZ,New Zealand,2081,7164.7,High
12_NZ,New Zealand,2082,7199.356,High
12_NZ,New Zealand,2083,7232.654,High
12_NZ,New Zealand,2084,7265.262,High
12_NZ,New Zealand,2085,7298.991,High
12_NZ,New Zealand,2086,7333.56,High
12_NZ,New Zealand,2087,7369.08,High
12_NZ,New Zealand,2088,7405.431,High
12_NZ,New Zealand,2089,7444.614,High
12_NZ,New Zealand,2090,7482.173,High
12_NZ,New Zealand,2091,7522.441,High
12_NZ,New Zealand,2092,7562.969,High
12_NZ,New Zealand,2093,7605.491,High
12_NZ,New Zealand,2094,7646.453,High
12_NZ,New Zealand,2095,7689.393,High
12_NZ,New Zealand,2096,7732.428,High
12_NZ,New Zealand,2097,7775.443,High
12_NZ,New Zealand,2098,7818.62,High
12_NZ,New Zealand,2099,7861.347,High
12_NZ,New Zealand,2100,7904.374,High
13_PNG,Papua New Guinea,1990,3840.265,High
13_PNG,Papua New Guinea,1991,3952.696,High
13_PNG,Papua New Guinea,1992,4090.978,High
13_PNG,Papua New Guinea,1993,4242.421,High
13_PNG,Papua New Guinea,1994,4399.322,High
13_PNG,Papua New Guinea,1995,4561.095,High
13_PNG,Papua New Guinea,1996,4727.461,High
13_PNG,Papua New Guinea,1997,4899.262,High
13_PNG,Papua New Guinea,1998,5076.505,High
13_PNG,Papua New Guinea,1999,5256.274,High
13_PNG,Papua New Guinea,2000,5442.391,High
13_PNG,Papua New Guinea,2001,5631.736,High
13_PNG,Papua New Guinea,2002,5825.135,High
13_PNG,Papua New Guinea,2003,6022.872,High
13_PNG,Papua New Guinea,2004,6225.122,High
13_PNG,Papua New Guinea,2005,6430.96,High
13_PNG,Papua New Guinea,2006,6640.85,High
13_PNG,Papua New Guinea,2007,6854.59,High
13_PNG,Papua New Guinea,2008,7072.099,High
13_PNG,Papua New Guinea,2009,7293.904,High
13_PNG,Papua New Guinea,2010,7518.972,High
13_PNG,Papua New Guinea,2011,7748.074,High
13_PNG,Papua New Guinea,2012,7970.618,High
13_PNG,Papua New Guinea,2013,8192.162,High
13_PNG,Papua New Guinea,2014,8413.233,High
13_PNG,Papua New Guinea,2015,8633.649,High
13_PNG,Papua New Guinea,2016,8852.843,High
13_PNG,Papua New Guinea,2017,9070.592,High
13_PNG,Papua New Guinea,2018,9286.836,High
13_PNG,Papua New Guinea,2019,9502.191,High
13_PNG,Papua New Guinea,2020,9715.829,High
13_PNG,Papua New Guinea,2021,9915.662,High
13_PNG,Papua New Guinea,2022,10110.13,High
13_PNG,Papua New Guinea,2023,10296.209,High
13_PNG,Papua New Guinea,2024,10483.061,High
13_PNG,Papua New Guinea,2025,10690.289,High
13_PNG,Papua New Guinea,2026,10896.579,High
13_PNG,Papua New Guinea,2027,11101.699,High
13_PNG,Papua New Guinea,2028,11305.326,High
13_PNG,Papua New Guinea,2029,11507.414,High
13_PNG,Papua New Guinea,2030,11721.194,High
13_PNG,Papua New Guinea,2031,11934.467,High
13_PNG,Papua New Guinea,2032,12145.595,High
13_PNG,Papua New Guinea,2033,12356.117,High
13_PNG,Papua New Guinea,2034,12565.51,High
13_PNG,Papua New Guinea,2035,12784.549,High
13_PNG,Papua New Guinea,2036,13001.869,High
13_PNG,Papua New Guinea,2037,13219.69,High
13_PNG,Papua New Guinea,2038,13436.286,High
13_PNG,Papua New Guinea,2039,13652.081,High
13_PNG,Papua New Guinea,2040,13866.365,High
13_PNG,Papua New Guinea,2041,14079.52,High
13_PNG,Papua New Guinea,2042,14290.937,High
13_PNG,Papua New Guinea,2043,14501.247,High
13_PNG,Papua New Guinea,2044,14712.114,High
13_PNG,Papua New Guinea,2045,14923.853,High
13_PNG,Papua New Guinea,2046,15136.396,High
13_PNG,Papua New Guinea,2047,15347.244,High
13_PNG,Papua New Guinea,2048,15558.059,High
13_PNG,Papua New Guinea,2049,15769.168,High
13_PNG,Papua New Guinea,2050,15981.121,High
13_PNG,Papua New Guinea,2051,16190.975,High
13_PNG,Papua New Guinea,2052,16402.099,High
13_PNG,Papua New Guinea,2053,16614.344,High
13_PNG,Papua New Guinea,2054,16824.981,High
13_PNG,Papua New Guinea,2055,17038.182,High
13_PNG,Papua New Guinea,2056,17249.063,High
13_PNG,Papua New Guinea,2057,17460.17,High
13_PNG,Papua New Guinea,2058,17672.238,High
13_PNG,Papua New Guinea,2059,17884.247,High
13_PNG,Papua New Guinea,2060,18097.245,High
13_PNG,Papua New Guinea,2061,18311.595,High
13_PNG,Papua New Guinea,2062,18522.809,High
13_PNG,Papua New Guinea,2063,18733.368,High
13_PNG,Papua New Guinea,2064,18943.921,High
13_PNG,Papua New Guinea,2065,19156.921,High
13_PNG,Papua New Guinea,2066,19370.524,High
13_PNG,Papua New Guinea,2067,19583.637,High
13_PNG,Papua New Guinea,2068,19796.373,High
13_PNG,Papua New Guinea,2069,20007.614,High
13_PNG,Papua New Guinea,2070,20217.331,High
13_PNG,Papua New Guinea,2071,20426.07,High
13_PNG,Papua New Guinea,2072,20635.462,High
13_PNG,Papua New Guinea,2073,20843.426,High
13_PNG,Papua New Guinea,2074,21048.874,High
13_PNG,Papua New Guinea,2075,21253.949,High
13_PNG,Papua New Guinea,2076,21459.104,High
13_PNG,Papua New Guinea,2077,21663.172,High
13_PNG,Papua New Guinea,2078,21868.438,High
13_PNG,Papua New Guinea,2079,22075.26,High
13_PNG,Papua New Guinea,2080,22280.578,High
13_PNG,Papua New Guinea,2081,22490.241,High
13_PNG,Papua New Guinea,2082,22696.025,High
