economy_code,economy,year,population_1jan,Real GDP PPP 2021 USD,output_to_kstock,delta,Gross national savings,9th Outlook
04_CHL,Chile,2056,19958.026,,,,,1069798.9609025456
04_CHL,Chile,2057,19873.018,,,,,1088357.2559704825
04_CHL,Chile,2058,19782.247,,,,,1107324.7806967727
04_CHL,Chile,2059,19689.071,,,,,1126685.230341807
04_CHL,Chile,2060,19588.436,,,,,1146443.3674895251
04_CHL,Chile,2061,19484.742,,,,,1166612.7620629498
04_CHL,Chile,2062,19375.311,,,,,1187196.826968721
04_CHL,Chile,2063,19261.536,,,,,1208192.4536106188
04_CHL,Chile,2064,19140.647,,,,,1229596.8921312753
04_CHL,Chile,2065,19014.915,,,,,1251390.982958715
04_CHL,Chile,2066,18887.309,,,,,1273606.7335269062
04_CHL,Chile,2067,18754.621,,,,,1296217.924438004
04_CHL,Chile,2068,18620.476,,,,,1319252.2558123602
04_CHL,Chile,2069,18484.191,,,,,1342687.1514591866
04_CHL,Chile,2070,18346.781,,,,,1366543.736461274
04_CHL,Chile,2071,18206.879,,,,,1390824.2422408927
04_CHL,Chile,2072,18063.707,,,,,1415569.8833139432
04_CHL,Chile,2073,17920.427,,,,,1440769.286577006
04_CHL,Chile,2074,17775.05,,,,,1466406.818654241
04_CHL,Chile,2075,17625.794,,,,,1492481.839197624
04_CHL,Chile,2076,17473.017,,,,,1519055.5995301255
04_CHL,Chile,2077,17318.43,,,,,1546112.026140527
04_CHL,Chile,2078,17161.227,,,,,1573680.140180841
04_CHL,Chile,2079,17001.735,,,,,1601784.9833862816
04_CHL,Chile,2080,16840.587,,,,,1630438.5215723414
04_CHL,Chile,2081,16677.167,,,,,1659648.091558182
04_CHL,Chile,2082,16512.604,,,,,1689462.9534456937
04_CHL,Chile,2083,16349.32,,,,,1719872.3698953874
04_CHL,Chile,2084,16182.465,,,,,1750951.49232068
04_CHL,Chile,2085,16014.388,,,,,1782730.4575828132
04_CHL,Chile,2086,15843.251,,,,,1815205.1795673547
04_CHL,Chile,2087,15671.96,,,,,1848377.1513559525
04_CHL,Chile,2088,15499.174,,,,,1882342.3664491745
04_CHL,Chile,2089,15324.831,,,,,1917078.988127743
04_CHL,Chile,2090,15151.035,,,,,1952606.411607921
04_CHL,Chile,2091,14978.734,,,,,1988973.5966190293
04_CHL,Chile,2092,14807.791,,,,,2026251.3658904207
04_CHL,Chile,2093,14639.89,,,,,2064425.218752772
04_CHL,Chile,2094,14472.042,,,,,2103530.9315574514
04_CHL,Chile,2095,14306.484,,,,,2143623.7172084176
04_CHL,Chile,2096,14142.111,,,,,2184627.333263931
04_CHL,Chile,2097,13980.522,,,,,2226612.5115684583
04_CHL,Chile,2098,13821.661,,,,,2269660.2934901216
04_CHL,Chile,2099,13663.682,,,,,2313731.3336359463
04_CHL,Chile,2100,13507.688,,,,,2358864.2750078547
05_PRC,China,1990,1143536.292,1892142.38958421,0.3217310013551667,0.0538391247391701,36.6228275584888,1915214.7231686777
05_PRC,China,1991,1163629.156,2069542.70411926,0.3310479488416044,0.0535467527806759,38.4279725792786,2093317.7417162897
05_PRC,China,1992,1177947.9,2365438.10981625,0.3476026097858722,0.0538966096937656,40.5262148478143,2392196.4260598165
05_PRC,China,1993,1191200.574,2694851.45339764,0.3537400390981625,0.055012833327055,41.5944567821618,2724212.622467396
05_PRC,China,1994,1203416.576,3047411.1159254303,0.3579569871188099,0.0562056750059128,41.5641800595348,3079140.792085253
05_PRC,China,1995,1214589.617,3383096.05644743,0.3567642683216614,0.0564521700143814,39.3812636762869,3416888.2955232263
05_PRC,China,1996,1225678.238,3720501.96312296,0.3527609922187192,0.0559346154332161,38.5813284832836,3755883.735932348
05_PRC,China,1997,1236211.386,4066419.1529609,0.3482724998880758,0.0554078593850136,39.5469344798754,4103205.516247009
05_PRC,China,1998,1246067.858,4388623.71871096,0.3372569442532366,0.0549055337905884,38.1766453804451,4425551.781333999
05_PRC,China,1999,1255626.395,4728357.5378696695,0.3283126010387712,0.0542464107275009,36.3928397912428,4765447.258927934
05_PRC,China,2000,1264726.915,5133746.73675723,0.3233085874399057,0.0535032488405705,35.5826474435708,5169185.544636138
05_PRC,China,2001,1274435.436,5561082.22559716,0.3167870367082883,0.0527944341301918,37.0775585847377,5599209.649275294
05_PRC,China,2002,1283014.689,6074706.48841383,0.3112249108870792,0.0521986521780491,38.6609215616113,6109552.449222545
05_PRC,China,2003,1290718.988,6689090.876282429,0.3047831021345543,0.0521982535719872,42.1609224814857,6721810.464296421
05_PRC,China,2004,1298315.664,7367393.39986069,0.2982721174118909,0.052845660597086,45.3715794530289,7401680.346148116
05_PRC,China,2005,1305884.967,8211218.76090065,0.2954029768931306,0.0536323301494122,45.5417056569754,8244680.426472226
05_PRC,China,2006,1314169.304,9252014.07744076,0.2959299180340526,0.0540632195770741,47.7875413024031,9292586.141266149
05_PRC,China,2007,1321938.768,10561245.4071096,0.3006102299010022,0.0537730939686298,49.7906549255041,10616492.787818795
05_PRC,China,2008,1329688.395,11582388.576956,0.2933305465143113,0.0534361973404884,51.2655667529843,11634857.513786465
05_PRC,China,2009,1337953.637,12671839.6454981,0.2807483077932043,0.0538002103567123,49.8735875934712,12733834.296127897
05_PRC,China,2010,1347091.795,14014001.6672854,0.2725008227798136,0.0544898919761181,50.7951259924622,14085020.397929544
05_PRC,China,2011,1356031.233,15340013.8600099,0.2639702106148198,0.0549234077334404,48.6410622284448,15430248.70328967
05_PRC,China,2012,1364470.096,16545404.5598264,0.2532200093104165,0.0551375187933445,48.1956233738576,16641165.64426188
05_PRC,China,2013,1374571.633,17832377.1968733,0.2437144439378911,0.055157445371151,47.0363460228068,17934293.92959927
05_PRC,China,2014,1383444.448,19162852.1715994,0.2353839760403709,0.0548929870128632,47.2736238197056,19259878.15971148
05_PRC,China,2015,1392459.496,20500730.1811126,0.2278028397818828,0.0544183179736137,45.1016053776732,20611615.21909909
05_PRC,China,2016,1399808.851,21889385.8220965,0.2208123203002229,0.0537576451897621,43.8678663976574,22023600.524288837
05_PRC,China,2017,1408296.413,23397835.751144897,0.2151161787930113,0.0530018955469132,44.3202552812278,23553530.64622853
05_PRC,China,2018,1416413.041,24979016.1327066,0.2095845271546474,0.0522684007883072,43.7715764233009,25143585.997742523
05_PRC,China,2019,1421604.871,26494587.4779798,0.2035375053800812,0.0515047647058964,43.2925997301417,26639871.1453511
05_PRC,China,2020,1425435.844,27114429.3726066,0.1918819411691091,0.0506707541644573,43.4998633494291,27237562.25457852
05_PRC,China,2021,1426776.342,29438240.1298701,0.1928364611915365,0.0500542297959328,44.679938707538,29438240.129870094
05_PRC,China,2022,1426098.192,30360791.708735,0.1848033471297715,0.0496898144483566,44.8335710565362,30381864.222098675
05_PRC,China,2023,1424260.946,32005133.2032272,0.1814638950744026,0.0492860600352287,42.5717088559186,31731158.15651581
05_PRC,China,2024,1420908.919,33592044.9351591,,,42.7150109198495,33158445.01879662
05_PRC,China,2025,1417733.636,35258193.18578079,,,42.5150109198495,34694652.42779202
05_PRC,China,2026,1414458.552,,,,,36291404.50189568
05_PRC,China,2027,1411369.625,,,,,37970829.73369422
05_PRC,China,2028,1407989.187,,,,,39349400.81545527
05_PRC,China,2029,1404284.3,,,,,40786369.431709535
05_PRC,China,2030,1400281.205,,,,,42296075.93525213
05_PRC,China,2031,1396026.459,,,,,43892540.343450464
05_PRC,China,2032,1391470.88,,,,,45432817.86264993
05_PRC,China,2033,1386649.184,,,,,47007181.79580771
05_PRC,China,2034,1381543.858,,,,,48594969.271281466
05_PRC,China,2035,1376210.011,,,,,50189290.440381706
05_PRC,China,2036,1370645.051,,,,,51782468.24248582
05_PRC,China,2037,1364840.518,,,,,53368281.03828423
05_PRC,China,2038,1358819.609,,,,,54939524.12053618
05_PRC,China,2039,1352625.805,,,,,56528797.878741264
05_PRC,China,2040,1346163.63,,,,,58123873.632819705
05_PRC,China,2041,1339469.683,,,,,59715210.145318046
05_PRC,China,2042,1332510.78,,,,,61291023.61506734
05_PRC,China,2043,1325307.695,,,,,62857840.660825886
05_PRC,China,2044,1317873.9,,,,,64405322.15176784
05_PRC,China,2045,1310158.073,,,,,65931690.07156677
05_PRC,China,2046,1302069.502,,,,,67429605.35508583
05_PRC,China,2047,1293565.661,,,,,68896930.94110583
05_PRC,China,2048,1284675.192,,,,,70330253.70344013
05_PRC,China,2049,1275309.978,,,,,71726483.93707664
05_PRC,China,2050,1265452.312,,,,,73078328.53785126
05_PRC,China,2051,1255125.875,,,,,74379939.24732815
05_PRC,China,2052,1244259.201,,,,,75625479.46313396
05_PRC,China,2053,1232855.063,,,,,76812660.52945459
05_PRC,China,2054,1221004.646,,,,,77936523.40019841
05_PRC,China,2055,1208702.046,,,,,78993235.51169154
05_PRC,China,2056,1195982.896,,,,,79982734.89454989
05_PRC,China,2057,1182898.442,,,,,80905810.80915417
05_PRC,China,2058,1169537.449,,,,,81764638.23982935
05_PRC,China,2059,1155907.968,,,,,82562567.66107571
05_PRC,China,2060,1142096.367,,,,,83298792.64466985
05_PRC,China,2061,1128158.014,,,,,83976777.57470195
05_PRC,China,2062,1114191.419,,,,,84599681.37289123
05_PRC,China,2063,1100222.847,,,,,85168212.44337676
05_PRC,China,2064,1086330.56,,,,,85686903.8595974
05_PRC,China,2065,1072485.204,,,,,86156579.63830476
05_PRC,China,2066,1058779.855,,,,,86578655.69751167
05_PRC,China,2067,1045198.415,,,,,86954528.40851292
05_PRC,China,2068,1031747.221,,,,,87286412.80260369
05_PRC,China,2069,1018459.683,,,,,87572651.70719554
05_PRC,China,2070,1005296.697,,,,,87816463.82510729
05_PRC,China,2071,992271.941,,,,,88016788.64299141
05_PRC,China,2072,979341.179,,,,,88173420.5620214
05_PRC,China,2073,966470.163,,,,,88285455.52054629
05_PRC,China,2074,953640.603,,,,,88350811.69768228
05_PRC,China,2075,940858.23,,,,,88370800.76223442
05_PRC,China,2076,928075.091,,,,,88342592.73402423
05_PRC,China,2077,915280.168,,,,,88265543.63223194
05_PRC,China,2078,902468.895,,,,,88139679.10555018
05_PRC,China,2079,889618.682,,,,,87964200.47515807
05_PRC,China,2080,876715.269,,,,,87740344.07876265
05_PRC,China,2081,863789.419,,,,,87468055.11622813
05_PRC,China,2082,850868.01,,,,,87148924.48757069
05_PRC,China,2083,838010.383,,,,,86785741.48330766
05_PRC,China,2084,825198.952,,,,,86379735.43376647
05_PRC,China,2085,812431.761,,,,,85932359.3714582
05_PRC,China,2086,799798.347,,,,,85446598.96421245
05_PRC,China,2087,787320.161,,,,,84924741.81771702
05_PRC,China,2088,774987.274,,,,,84367635.35175619
05_PRC,China,2089,762810.991,,,,,83804917.11689329
05_PRC,China,2090,750807.23,,,,,83237210.04866593
05_PRC,China,2091,738998.443,,,,,82664718.07625619
05_PRC,China,2092,727360.47,,,,,82086267.24847603
05_PRC,China,2093,715865.031,,,,,81500827.66601782
05_PRC,China,2094,704506.905,,,,,80905342.66540743
05_PRC,China,2095,693280.636,,,,,80300454.91363579
05_PRC,China,2096,682167.534,,,,,79683646.58582506
05_PRC,China,2097,671154.22,,,,,79053383.09123103
05_PRC,China,2098,660236.787,,,,,78408997.48453692
05_PRC,China,2099,649413.991,,,,,77749661.76324664
05_PRC,China,2100,638684.81,,,,,77075727.78654328
06_HKC,"Hong Kong, China",1990,5552.387,180254.935094551,0.1897642064706844,0.0253886487334967,,180457.18483039012
06_HKC,"Hong Kong, China",1991,5568.807,190532.95571677803,0.1882563218814635,0.025508239865303,,190737.06674053115
06_HKC,"Hong Kong, China",1992,5687.381,202412.730989952,0.1874327761743442,0.0257232934236527,,202653.64786428952
06_HKC,"Hong Kong, China",1993,5831.732,214964.719118366,0.1874990357210081,0.0259586405009031,,215205.8182677478
06_HKC,"Hong Kong, China",1994,5973.294,227940.054858517,0.1860893580073973,0.0261958222836256,,228184.5716715287
06_HKC,"Hong Kong, China",1995,6111.229,233350.961434686,0.1784129692651755,0.0265933200716972,,233612.6967932645
06_HKC,"Hong Kong, China",1996,6242.978,243288.1554906,0.1738931987790837,0.02707196213305,,243576.25222143272
06_HKC,"Hong Kong, China",1997,6361.95,255695.121426758,0.1701555860176938,0.0274506974965334,,255993.94963868533
06_HKC,"Hong Kong, China",1998,6471.397,240653.50428291,0.1515778140628913,0.0277356747537851,30.7030030751778,240908.8128497349
06_HKC,"Hong Kong, China",1999,6571.272,246686.00429592095,0.1499301690462635,0.0278465487062931,31.4161171620656,246977.6476977619
06_HKC,"Hong Kong, China",2000,6661.777,265590.648051452,0.1552605895315857,0.0279552098363638,31.9780511659929,265908.58015822235
06_HKC,"Hong Kong, China",2001,6747.551,267080.25871759,0.1504196520658832,0.0281892344355583,31.6255941521679,267367.9220906911
06_HKC,"Hong Kong, China",2002,6800.926,271504.98183373496,0.1483696957079696,0.0284104701131582,31.0734031351075,271817.5826428303
06_HKC,"Hong Kong, China",2003,6841.891,279803.148419369,0.148578188062895,0.0286637675017118,33.165804594575,280108.54721062427
06_HKC,"Hong Kong, China",2004,6875.922,304146.20576621004,0.1568672599944918,0.028942221775651,32.3057899681093,304500.6456637937
06_HKC,"Hong Kong, China",2005,6900.405,326616.995685976,0.1635921753621872,0.0292728953063488,32.9408898770809,326992.8341624234
06_HKC,"Hong Kong, China",2006,6916.567,349586.81819996994,0.1697923650553107,0.0298024192452431,34.9776120007146,349963.5032899558
06_HKC,"Hong Kong, China",2007,6945.613,372187.005025284,0.1756924158512909,0.030411459505558,34.4167444929359,372582.7852688743
06_HKC,"Hong Kong, China",2008,6997.077,380106.909461868,0.1748553014379998,0.0309179406613112,36.0229572153312,380538.5432869798
06_HKC,"Hong Kong, China",2009,7044.3,370759.732742574,0.1669830130505184,0.0311170909553766,31.7309332729078,371154.3717864337
06_HKC,"Hong Kong, China",2010,7084.633,395851.664507564,0.1739383564733591,0.0311357825994492,30.891865807468,396289.9586408653
06_HKC,"Hong Kong, China",2011,7118.601,414910.607969333,0.1773484812186021,0.0317099466919899,29.7011051351653,415405.1675302186
06_HKC,"Hong Kong, China",2012,7167.338,421965.4249178791,0.1753551153151875,0.0327865220606327,26.7984114975549,422438.6886962065
06_HKC,"Hong Kong, China",2013,7234.784,435052.904642839,0.1767434466601092,0.0337987840175629,25.5491717088387,435546.74956826505
06_HKC,"Hong Kong, China",2014,7293.886,447070.866045334,0.1779350581742891,0.03445965051651,25.2142312299062,447578.3930364048
06_HKC,"Hong Kong, China",2015,7345.115,457746.029371383,0.1789955750383249,0.0346894003450871,24.8585789100752,458278.2757081908
06_HKC,"Hong Kong, China",2016,7387.704,467704.057142908,0.1798381561803981,0.0346318855881691,25.4616417796271,468222.2460861472
06_HKC,"Hong Kong, China",2017,7428.315,485458.6146913871,0.1833783821600881,0.0344963371753693,26.6501787796092,486016.2140686276
06_HKC,"Hong Kong, China",2018,7461.468,499279.180784386,0.1852348040904133,0.0345262736082077,25.7310777729923,499859.3002015785
06_HKC,"Hong Kong, China",2019,7480.919,490929.09267312905,0.1802994937953629,0.0344504788517952,24.0416524248707,491483.3880167052
06_HKC,"Hong Kong, China",2020,7490.707,458798.783063318,0.1676265657696761,0.0341700203716755,25.971076793207,459303.8303556955
06_HKC,"Hong Kong, China",2021,7489.764,488411.63111574703,0.1769090788670722,0.0339967384934425,28.6115730628268,488411.63111574703
06_HKC,"Hong Kong, China",2022,7479.439,470412.277408847,0.1694301976251089,0.0338339097797871,25.4135629636503,484268.5164995857
06_HKC,"Hong Kong, China",2023,7452.391,485231.885270722,0.1732552127241884,0.0337068513035774,24.5682777286107,503356.245033488
06_HKC,"Hong Kong, China",2024,7433.078,497990.420157803,,,29.1997395110885,518309.3537502858
06_HKC,"Hong Kong, China",2025,7396.741,515358.577387072,,,28.999739511088496,533261.0439777537
06_HKC,"Hong Kong, China",2026,7395.411,,,,,548536.2462644298
06_HKC,"Hong Kong, China",2027,7361.793,,,,,563915.3309190874
06_HKC,"Hong Kong, China",2028,7348.288,,,,,576295.820254797
06_HKC,"Hong Kong, China",2029,7301.514,,,,,587682.4172317103
06_HKC,"Hong Kong, China",2030,7271.722,,,,,600344.6584206127
06_HKC,"Hong Kong, China",2031,7233.572,,,,,614247.2179520712
06_HKC,"Hong Kong, China",2032,7189.876,,,,,626282.9921214929
06_HKC,"Hong Kong, China",2033,7154.466,,,,,638846.4957618763
06_HKC,"Hong Kong, China",2034,7115.641,,,,,650664.7544685832
06_HKC,"Hong Kong, China",2035,7084.327,,,,,662056.5813598048
06_HKC,"Hong Kong, China",2036,7018.925,,,,,673240.4672848948
06_HKC,"Hong Kong, China",2037,6967.158,,,,,684236.9464015954
06_HKC,"Hong Kong, China",2038,6939.096,,,,,695064.3355080553
06_HKC,"Hong Kong, China",2039,6875.544,,,,,705729.5726574662
06_HKC,"Hong Kong, China",2040,6847.05,,,,,716244.6763952994
06_HKC,"Hong Kong, China",2041,6786.086,,,,,726621.0596688169
06_HKC,"Hong Kong, China",2042,6723.591,,,,,736875.766239712
06_HKC,"Hong Kong, China",2043,6650.619,,,,,747029.8137117705
06_HKC,"Hong Kong, China",2044,6595.028,,,,,757100.7598161267
06_HKC,"Hong Kong, China",2045,6533.18,,,,,767099.0330133393
06_HKC,"Hong Kong, China",2046,6464.2,,,,,777032.2583227821
06_HKC,"Hong Kong, China",2047,6391.676,,,,,786895.7112823908
06_HKC,"Hong Kong, China",2048,6293.804,,,,,796692.1525936379
06_HKC,"Hong Kong, China",2049,6217.96,,,,,806434.5857369422
06_HKC,"Hong Kong, China",2050,6130.903,,,,,816146.2951466531
06_HKC,"Hong Kong, China",2051,6050.335,,,,,825862.916167561
06_HKC,"Hong Kong, China",2052,5960.131,,,,,835625.9130727432
06_HKC,"Hong Kong, China",2053,5873.483,,,,,845478.0070280529
06_HKC,"Hong Kong, China",2054,5789.445,,,,,855450.1662710377
06_HKC,"Hong Kong, China",2055,5704.675,,,,,865561.947034202
06_HKC,"Hong Kong, China",2056,5615.539,,,,,875815.2521183791
06_HKC,"Hong Kong, China",2057,5523.368,,,,,886209.5655299239
06_HKC,"Hong Kong, China",2058,5429.676,,,,,896735.3880798182
06_HKC,"Hong Kong, China",2059,5334.503,,,,,907365.46310697
06_HKC,"Hong Kong, China",2060,5244.451,,,,,918074.8525901474
06_HKC,"Hong Kong, China",2061,5154.276,,,,,928831.2738838904
06_HKC,"Hong Kong, China",2062,5061.472,,,,,939610.1122365944
06_HKC,"Hong Kong, China",2063,4981.411,,,,,950383.8681794442
06_HKC,"Hong Kong, China",2064,4902.153,,,,,961124.4199708432
06_HKC,"Hong Kong, China",2065,4812.962,,,,,971820.4611325952
06_HKC,"Hong Kong, China",2066,4722.629,,,,,982457.2757367784
06_HKC,"Hong Kong, China",2067,4634.756,,,,,993039.0043357518
06_HKC,"Hong Kong, China",2068,4542.668,,,,,1003569.0252718684
06_HKC,"Hong Kong, China",2069,4453.93,,,,,1014057.1198575568
06_HKC,"Hong Kong, China",2070,4369.918,,,,,1024523.130935792
06_HKC,"Hong Kong, China",2071,4280.26,,,,,1034991.2008846684
06_HKC,"Hong Kong, China",2072,4194.309,,,,,1045485.2046408416
06_HKC,"Hong Kong, China",2073,4104.537,,,,,1056024.5929968012
06_HKC,"Hong Kong, China",2074,4014.064,,,,,1066644.1610700414
06_HKC,"Hong Kong, China",2075,3925.636,,,,,1077356.117578366
06_HKC,"Hong Kong, China",2076,3836.975,,,,,1088186.6858102754
06_HKC,"Hong Kong, China",2077,3749.765,,,,,1099159.0634865807
06_HKC,"Hong Kong, China",2078,3654.157,,,,,1110292.28997034
06_HKC,"Hong Kong, China",2079,3574.505,,,,,1121602.9526376692
06_HKC,"Hong Kong, China",2080,3489.726,,,,,1133126.423646157
06_HKC,"Hong Kong, China",2081,3406.698,,,,,1144878.0016956509
06_HKC,"Hong Kong, China",2082,3330.456,,,,,1156888.0021021522
06_HKC,"Hong Kong, China",2083,3254.796,,,,,1169175.3714062376
06_HKC,"Hong Kong, China",2084,3174.972,,,,,1181771.2006610837
06_HKC,"Hong Kong, China",2085,3091.917,,,,,1194694.6002038685
06_HKC,"Hong Kong, China",2086,3010.003,,,,,1207957.1965699398
06_HKC,"Hong Kong, China",2087,2931.31,,,,,1221575.577121589
06_HKC,"Hong Kong, China",2088,2854.6,,,,,1235555.0021974456
06_HKC,"Hong Kong, China",2089,2783.832,,,,,1249897.18064192
06_HKC,"Hong Kong, China",2090,2710.845,,,,,1264601.9719569455
06_HKC,"Hong Kong, China",2091,2639.96,,,,,1279667.5917429668
06_HKC,"Hong Kong, China",2092,2573.327,,,,,1295074.1319806203
06_HKC,"Hong Kong, China",2093,2512.767,,,,,1310808.1092988234
06_HKC,"Hong Kong, China",2094,2450.803,,,,,1326851.6003626394
06_HKC,"Hong Kong, China",2095,2385.282,,,,,1343179.352863469
06_HKC,"Hong Kong, China",2096,2325.474,,,,,1359761.5815426076
06_HKC,"Hong Kong, China",2097,2267.604,,,,,1376585.1612875592
06_HKC,"Hong Kong, China",2098,2210.326,,,,,1393623.6011186216
06_HKC,"Hong Kong, China",2099,2159.23,,,,,1410850.2572271428
06_HKC,"Hong Kong, China",2100,2106.152,,,,,1428243.823866557
07_INA,Indonesia,1990,181869.93,894210.723157611,0.2428239346297405,0.0419182628393173,22.4536417723066,851870.3236004764
07_INA,Indonesia,1991,185132.265,956018.41485916,0.2404399213694815,0.0428557246923447,22.0730005134311,927927.3139697374
07_INA,Indonesia,1992,188424.211,1018135.7736667,0.2365432749126226,0.0434764549136162,23.3004216565436,988453.8319314696
07_INA,Indonesia,1993,191663.277,1084278.02874442,0.233709582032577,0.0437464639544487,28.9981474546343,1067089.8709378622
07_INA,Indonesia,1994,194947.058,1166032.27870676,0.2301773443451251,0.043826911598444,29.8716953233965,1147553.541218508
07_INA,Indonesia,1995,198236.597,1261880.2182916,0.2266775408001562,0.0438294894993305,28.1384618646814,1241882.9994116707
07_INA,Indonesia,1996,201539.517,1360536.3744416102,0.2208029206211949,0.0437569655478001,27.8080799259437,1338970.726180707
07_INA,Indonesia,1997,204869.178,1424479.93580367,0.2097031497626118,0.0434852689504623,29.0309412324569,1401905.896884448
07_INA,Indonesia,1998,208203.012,1237492.3649366598,0.1745600261085041,0.0427733734250069,22.4224923294215,1217876.8111259134
07_INA,Indonesia,1999,211450.565,1247282.48979842,0.1712364104092391,0.0417204685509205,13.2018044083338,1227510.6680083438
07_INA,Indonesia,2000,214558.771,1308649.63329318,0.1733516208223454,0.0407205075025559,26.2868992080315,1288629.221433749
07_INA,Indonesia,2001,217596.809,1356329.84359382,0.1730815350985083,0.0400678403675556,27.1997939280408,1335576.8231724745
07_INA,Indonesia,2002,220598.994,1417357.57112518,0.1738882743055958,0.0396237522363663,23.0174077823404,1395673.3990542276
07_INA,Indonesia,2003,223577.996,1485112.49479899,0.1753480112369381,0.0390102304518223,20.6840503559517,1462391.1681234066
07_INA,Indonesia,2004,226518.019,1559826.63235402,0.1754332782278196,0.0385964401066303,20.7642899473513,1535961.8039473654
07_INA,Indonesia,2005,229335.279,1648620.87561696,0.1756992307062887,0.0386478453874588,24.3384866318462,1623396.465109074
07_INA,Indonesia,2006,232408.021,1739310.71510545,0.1760576110280252,0.0386837907135487,25.7771435873662,1712696.9557973065
07_INA,Indonesia,2007,235495.283,1849670.36656978,0.177165566726581,0.0386137776076794,25.1791234447947,1821373.5075405613
07_INA,Indonesia,2008,238629.392,1960904.05999401,0.1767548087256728,0.0387747250497341,28.45241261442,1956915.6621541055
07_INA,Indonesia,2009,241686.415,2051671.78294475,0.1745513951286208,0.0389319956302643,29.0563767984661,2048921.961416188
07_INA,Indonesia,2010,244753.641,2179364.84298024,0.1746080974608414,0.0389550477266312,32.7274229888351,2179589.84235514
07_INA,Indonesia,2011,247857.003,2313826.95089082,0.1741649942297347,0.0390801653265953,33.2200730493007,2314073.206813487
07_INA,Indonesia,2012,251083.061,2453351.8880536,0.1730648999220362,0.0392579361796379,31.9853697689232,2453607.5475613563
07_INA,Indonesia,2013,254313.989,2589691.1216895897,0.171474423103936,0.0393154546618462,31.1217666400168,2589962.875096289
07_INA,Indonesia,2014,257390.944,2719348.3694038,0.169281787465092,0.0391433276236057,30.6689094593309,2719634.926122229
07_INA,Indonesia,2015,260363.854,2851952.56036174,0.1670459969755918,0.0388168431818485,30.1233564897489,2852252.923333087
07_INA,Indonesia,2016,263234.644,2995493.30578544,0.1653036904776759,0.0384636409580708,29.9227683259243,2995813.260634254
07_INA,Indonesia,2017,266020.192,3147358.40307801,0.1635783365332953,0.0381406210362911,30.8783634343379,3147694.409997869
07_INA,Indonesia,2018,268673.124,3310211.9026478,0.1618991859585286,0.0378776751458645,31.6805227940956,3310564.1506083063
07_INA,Indonesia,2019,271230.569,3476360.9608746096,0.1602578733119276,0.0379284732043743,30.9027135119119,3476727.0689940406
07_INA,Indonesia,2020,273748.193,3404556.31399713,0.1494499578101867,0.0381263643503189,29.2246087288697,3404930.9809790305
07_INA,Indonesia,2021,275881.538,3530623.14045475,0.1477314707656505,0.0382063798606396,32.9372955843682,3530623.14045475
07_INA,Indonesia,2022,277634.568,3718000.27384835,0.1484200291178292,0.0382599905133247,37.0041185901717,3718885.1443718136
07_INA,Indonesia,2023,280026.489,3905715.83089317,0.148789866517689,0.0383031293749809,35.8619339722029,3903662.345967804
07_INA,Indonesia,2024,282353.644,4102273.90042117,,,34.6828714970206,4113854.3707158943
07_INA,Indonesia,2025,284622.217,4311821.70409906,,,35.043148493834,4333433.719527348
07_INA,Indonesia,2026,286820.254,,,,,4559056.432376674
07_INA,Indonesia,2027,288953.311,,,,,4792323.948812239
07_INA,Indonesia,2028,291019.733,,,,,5031788.480296231
07_INA,Indonesia,2029,293013.824,,,,,5278710.908404836
07_INA,Indonesia,2030,294942.394,,,,,5531533.5744528975
07_INA,Indonesia,2031,296810.902,,,,,5790569.11460475
07_INA,Indonesia,2032,298628.594,,,,,6055723.325044278
07_INA,Indonesia,2033,300392.729,,,,,6327168.559188671
07_INA,Indonesia,2034,302109.24,,,,,6604546.809786956
07_INA,Indonesia,2035,303767.906,,,,,6887168.381521157
07_INA,Indonesia,2036,305365.338,,,,,7176213.765247358
07_INA,Indonesia,2037,306904.858,,,,,7469844.262524554
07_INA,Indonesia,2038,308387.977,,,,,7770263.153920837
07_INA,Indonesia,2039,309804.919,,,,,8075837.946082745
07_INA,Indonesia,2040,311157.321,,,,,8390381.959337631
07_INA,Indonesia,2041,312437.47,,,,,8708962.628250465
07_INA,Indonesia,2042,313645.852,,,,,9030095.911886888
07_INA,Indonesia,2043,314776.713,,,,,9356750.679327937
07_INA,Indonesia,2044,315831.911,,,,,9682625.464147838
07_INA,Indonesia,2045,316804.92,,,,,10018560.266971435
07_INA,Indonesia,2046,317694.306,,,,,10357838.060927227
07_INA,Indonesia,2047,318498.841,,,,,10700605.545637378
07_INA,Indonesia,2048,319225.198,,,,,11045403.551784348
07_INA,Indonesia,2049,319884.107,,,,,11393589.277934916
07_INA,Indonesia,2050,320462.393,,,,,11749602.685279438
07_INA,Indonesia,2051,320963.506,,,,,12104506.900071306
07_INA,Indonesia,2052,321386.717,,,,,12464691.185045816
07_INA,Indonesia,2053,321740.016,,,,,12820996.750501752
07_INA,Indonesia,2054,322030.724,,,,,13189685.318594163
07_INA,Indonesia,2055,322257.813,,,,,13559769.387550754
07_INA,Indonesia,2056,322426.18,,,,,13934661.406983113
07_INA,Indonesia,2057,322541.506,,,,,14316496.529676463
07_INA,Indonesia,2058,322598.358,,,,,14710669.594598964
07_INA,Indonesia,2059,322608.985,,,,,15108614.057727352
07_INA,Indonesia,2060,322569.202,,,,,15504079.952414729
07_INA,Indonesia,2061,322489.463,,,,,15910980.047147814
07_INA,Indonesia,2062,322367.877,,,,,16316130.25891117
07_INA,Indonesia,2063,322211.84,,,,,16733716.881841367
